season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
2020,REG,0,Darrell Henderson,RB,LAR,3.916201923076923,30.434782608695656,2.79694262295082,138,624,4.521739130434782,5,00-0035664,Darrell,Henderson,27,D.Henderson,616.4196424509223,1.5803575490776893,0.01162027609615948,0.36764705882352944
2020,REG,0,David Montgomery,RB,CHI,3.705121495327103,17.00404858299595,2.7382286995515694,247,1070,4.331983805668016,8,00-0035685,David,Montgomery,32,D.Montgomery,995.3417479169956,53.65825208300441,0.22357605034585173,0.36666666666666664
2020,REG,0,Alexander Mattison,RB,MIN,3.6955990783410124,31.25,2.7358295454545454,96,434,4.520833333333333,2,00-0034972,Alexander,Mattison,25,A.Mattison,379.4970562904971,51.502943709502915,0.5479036564840736,0.46808510638297873
2020,REG,0,Nick Chubb,RB,CLE,3.422652296157451,31.57894736842105,3.0428128654970767,190,1067,5.61578947368421,12,00-0034791,Nicholas,Chubb,24,N.Chubb,748.3671780510925,294.63282194890746,1.5840474298328358,0.4032258064516129
2020,REG,0,Malcolm Brown,RB,LAR,3.8725775656324593,17.82178217821782,2.7749777777777784,101,419,4.148514851485149,5,00-0031806,Malcolm,Brown,34,M.Brown,455.06711325756334,-54.067113257563335,-0.5517052373220749,0.3673469387755102
2020,REG,0,James Robinson,RB,JAX,3.646794392523366,20.416666666666668,2.680325892857144,240,1070,4.458333333333333,7,00-0035831,James,Robinson,30,J.Robinson,968.9464149730461,40.0535850269539,0.17116916678185426,0.37606837606837606
2020,REG,0,Chris Carson,RB,SEA,3.7819383259911907,11.347517730496454,2.8618955223880604,141,681,4.829787234042553,5,00-0033594,Christopher,Carson,32,C.Carson,652.512032139624,24.48796786037599,0.17617243065018698,0.43884892086330934
2020,REG,0,Jeffery Wilson,RB,SF,3.637016666666666,32.53968253968254,2.682850877192982,126,600,4.761904761904762,7,00-0034115,Jeffery,Wilson,30,J.Wilson,581.2948741214159,4.705125878584113,0.03825305592344807,0.3983739837398374
2020,REG,0,Adrian Peterson,RB,DET,4.042135761589403,29.48717948717949,2.6730689655172406,156,604,3.871794871794872,7,00-0025394,Adrian,Peterson,28,A.Peterson,671.7760012998848,-77.7760012998848,-0.5017806535476439,0.27741935483870966
2020,REG,0,Wayne Gallman,RB,NYG,3.1206158357771265,40.136054421768705,2.455642335766424,147,682,4.639455782312925,6,00-0033950,Wayne,Gallman,22,W.Gallman Jr.,606.8416584956785,79.15834150432147,0.5459195965815273,0.46206896551724136
2020,REG,0,Brian Hill,RB,ATL,3.8301935483870966,14.000000000000002,2.8309782608695646,100,465,4.65,1,00-0033567,Brian,Hill,23,B.Hill,463.3585749357626,-11.35857493576259,-0.11590382587512847,0.30612244897959184
2020,REG,0,Antonio Gibson,RB,WAS,3.7761635220125775,10.0,2.7446387096774183,170,795,4.676470588235294,11,00-0036328,Antonio,Gibson,24,A.Gibson,759.9154162629441,35.08458373705594,0.2088368079586663,0.39880952380952384
2020,REG,0,Myles Gaskin,RB,MIA,3.50071917808219,23.239436619718308,2.72910606060606,142,584,4.112676056338028,3,00-0035311,Myles,Gaskin,37,M.Gaskin,552.8505793638122,19.149420636187756,0.13876391765353446,0.4057971014492754
2020,REG,0,Frank Gore,RB,NYJ,4.132343032159266,12.834224598930483,2.6082117647058833,187,653,3.4919786096256686,2,00-0023500,Frank,Gore,21,F.Gore,734.7969879325727,-91.79698793257273,-0.49889667354659095,0.3804347826086957
2020,REG,0,Phillip Lindsay,RB,DEN,4.114561752988047,16.94915254237288,2.9854423076923076,118,502,4.254237288135593,1,00-0034109,Phillip,Lindsay,30,P.Lindsay,440.0962197370624,9.903780262937573,0.08842660949051405,0.3482142857142857
2020,REG,0,Cam Akers,RB,LAR,4.005248000000002,37.93103448275862,2.7296106870229013,145,625,4.310344827586207,2,00-0036414,Cam,Akers,23,C.Akers,651.2904111796668,-39.29041117966676,-0.2766930364765265,0.28169014084507044
2020,REG,0,Austin Ekeler,RB,LAC,4.0211132075471685,9.482758620689655,2.863556603773585,116,530,4.568965517241379,1,00-0033699,Austin,Ekeler,30,A.Ekeler,517.7368868018317,11.263113198168298,0.09794011476668085,0.3652173913043478
2020,REG,0,Dalvin Cook,RB,MIN,3.7388824662813094,30.76923076923077,2.8542533333333324,312,1557,4.990384615384615,16,00-0033893,Dalvin,Cook,33,D.Cook,1377.21401044905,170.78598955095003,0.5509225469385485,0.41935483870967744
2020,REG,0,Ronald Jones,RB,TB,3.1679959100204496,21.875,2.475166666666667,192,978,5.09375,7,00-0034816,Ronald,Jones,27,R.Jones,786.5531515849394,189.44684841506057,0.9918683163092177,0.45549738219895286
2020,REG,0,D'Andre Swift,RB,DET,3.8129174664107484,22.807017543859647,2.7447142857142866,114,521,4.5701754385964914,8,00-0036275,D'Andre,Swift,32,D.Swift,509.94955209721707,11.050447902782935,0.09693375353318363,0.3333333333333333
2020,REG,0,Raheem Mostert,RB,SF,3.888714011516313,18.269230769230766,2.899747368421052,104,521,5.009615384615385,2,00-0031687,Dominique,Mostert,31,R.Mostert,464.5652618784951,52.43473812150489,0.5090751273932513,0.3592233009708738
2020,REG,0,Devontae Booker,RB,LV,3.386666666666667,17.20430107526882,2.5066404494382026,93,423,4.548387096774194,3,00-0032972,Devontae,Booker,23,D.Booker,376.9481883129323,46.0518116870677,0.49518077082868495,0.34408602150537637
2020,REG,0,Devin Singletary,RB,BUF,3.9193740902474503,4.487179487179487,2.9262173913043483,156,687,4.403846153846154,2,00-0035250,Devin,Singletary,26,D.Singletary,632.8453979487495,37.15460205125055,0.24443817138980625,0.3815789473684211
2020,REG,0,Tony Pollard,RB,DAL,3.7388275862068974,21.782178217821784,2.768413793103448,101,435,4.306930693069307,4,00-0035261,Tony,Pollard,20,T.Pollard,413.3077759704815,12.692224029518513,0.12820428312644963,0.31313131313131315
2020,REG,0,Miles Sanders,RB,PHI,3.5200922722029984,8.536585365853659,2.8788775510204068,164,867,5.286585365853658,6,00-0035243,Miles,Sanders,26,M.Sanders,851.7409391506959,8.259060849304092,0.050669084965055775,0.34355828220858897
2020,REG,0,Leonard Fournette,RB,TB,4.19106267029973,10.309278350515463,2.687522727272728,97,367,3.783505154639175,6,00-0033856,Leonard,Fournette,28,L.Fournette,379.3922466814896,-25.39224668148961,-0.27013028384563414,0.30851063829787234
2020,REG,0,J.D. McKissic,RB,WAS,3.9097534246575347,1.1764705882352942,2.6339605263157906,85,365,4.294117647058823,1,00-0032602,J.D.,McKissic,41,J.McKissic,416.60927896146836,-51.60927896146836,-0.6071679877819808,0.32941176470588235
2020,REG,0,James Conner,RB,PIT,4.049570041608876,19.526627218934912,2.933835526315789,169,721,4.266272189349112,6,00-0033553,James,Conner,30,J.Conner,713.6248955326164,-9.624895532616392,-0.059048438850407316,0.34355828220858897
2020,REG,0,Todd Gurley,RB,ATL,4.637094395280235,21.53846153846154,2.8398011363636346,195,678,3.476923076923077,9,00-0032241,Todd Gurley II,Gurley,21,T.Gurley,770.1833760977956,-103.18337609779564,-0.5402270999884589,0.33507853403141363
2020,REG,0,Joe Mixon,RB,CIN,4.458808411214954,8.403361344537815,2.7156538461538444,119,428,3.596638655462185,3,00-0033897,Joe,Mixon,28,J.Mixon,455.87140502320267,-28.87140502320267,-0.2467641454974587,0.37606837606837606
2020,REG,0,Joshua Kelley,RB,LAC,4.622062146892655,20.72072072072072,2.662864583333333,111,354,3.189189189189189,2,00-0036370,Joshua,Kelley,27,J.Kelley,412.7670206485741,-79.76702064857409,-0.7596859109388009,0.26666666666666666
2020,REG,0,Latavius Murray,RB,NO,3.329085365853658,36.3013698630137,2.5766258992805757,146,656,4.493150684931507,4,00-0030513,Latavius,Murray,28,L.Murray,630.2910547421617,13.708945257838309,0.09520100873498825,0.375
2020,REG,0,Josh Jacobs,RB,LV,3.9938967136150216,25.64102564102564,2.7070920000000003,273,1065,3.901098901098901,12,00-0035700,Joshua,Jacobs,28,J.Jacobs,1070.2354558176205,-8.235455817620505,-0.030389135858378245,0.39114391143911437
2020,REG,0,Kenyan Drake,RB,ARI,3.9656544502617814,15.062761506276152,2.7464629629629633,239,955,3.99581589958159,10,00-0033118,Kenyan,Drake,41,K.Drake,1006.0086082664617,-64.00860826646169,-0.27122291638331225,0.3135593220338983
2020,REG,1,Saquon Barkley,RB,NYG,39.254999999999995,0.0,3.5707142857142857,15,6,0.4,0,00-0034844,Saquon,Barkley,26,S.Barkley,33.021682623649085,-27.021682623649085,-1.8014455082432723,0.2
2020,REG,1,Christian McCaffrey,RB,CAR,3.8941237113402067,17.391304347826086,2.7541818181818187,23,97,4.217391304347826,2,00-0033280,Christian,McCaffrey,22,C.McCaffrey,100.8173454926569,-3.817345492656898,-0.16597154315899557,0.43478260869565216
2020,REG,1,Todd Gurley,RB,ATL,3.532857142857143,42.857142857142854,2.719923076923077,14,56,4.0,1,00-0032241,Todd Gurley II,Gurley,21,T.Gurley,51.99911448272376,4.000885517276238,0.2857775369483027,0.5
2020,REG,1,Nick Chubb,RB,CLE,3.2211666666666665,20.0,2.9737999999999998,10,60,6.0,0,00-0034791,Nicholas,Chubb,24,N.Chubb,43.786054516696964,16.213945483303036,1.6213945483303036,0.3
2020,REG,1,Mark Ingram,RB,BAL,4.968620689655172,10.0,2.5078888888888886,10,29,2.9,0,00-0027966,Mark,Ingram,21,M.Ingram,51.474530768323376,-22.474530768323376,-2.2474530768323375,0.3
2020,REG,1,Adrian Peterson,RB,DET,2.9359139784946238,35.714285714285715,2.773357142857143,14,93,6.642857142857143,0,00-0025394,Adrian,Peterson,28,A.Peterson,61.33282750706894,31.66717249293106,2.2619408923522184,0.35714285714285715
2020,REG,1,Josh Jacobs,RB,LV,4.394408602150538,28.000000000000004,2.7427727272727274,25,93,3.72,3,00-0035700,Joshua,Jacobs,28,J.Jacobs,86.62259552112732,6.377404478872677,0.25509617915490707,0.52
2020,REG,1,Joshua Kelley,RB,LAC,3.207,33.33333333333333,2.562181818181818,12,60,5.0,1,00-0036370,Joshua,Kelley,27,J.Kelley,47.66170053322301,12.338299466776988,1.0281916222314156,0.3333333333333333
2020,REG,1,Raheem Mostert,RB,SF,4.902857142857143,20.0,2.8309285714285717,15,56,3.7333333333333334,0,00-0031687,Dominique,Mostert,31,R.Mostert,58.54099263509691,-2.540992635096913,-0.16939950900646086,0.4
2020,REG,1,Sony Michel,RB,NE,3.4556756756756752,40.0,2.1522999999999994,10,37,3.7,1,00-0034845,Sony,Michel,26,S.Michel,40.22139001910624,-3.221390019106238,-0.3221390019106238,0.5
2020,REG,1,Joe Mixon,HB,CIN,4.419710144927536,0.0,2.6745625000000004,19,69,3.6315789473684212,0,00-0033897,Joe,Mixon,28,J.Mixon,90.15166690149479,-21.151666901494792,-1.1132456263944628,0.3684210526315789
2020,REG,1,Austin Ekeler,RB,LAC,4.162619047619048,5.263157894736842,2.7038333333333338,19,84,4.421052631578948,0,00-0033699,Austin,Ekeler,30,A.Ekeler,93.2477973734607,-9.247797373460699,-0.48672617755056313,0.42105263157894735
2020,REG,1,Benny Snell,RB,PIT,3.2124778761061945,15.789473684210526,2.8953333333333333,19,113,5.947368421052632,0,00-0035217,Benny,Snell,24,B.Snell,98.61460998287293,14.385390017127065,0.7571257903751087,0.3157894736842105
2020,REG,1,Melvin Gordon,RB,DEN,4.061153846153846,20.0,2.941214285714285,15,78,5.2,1,00-0032144,Melvin,Gordon,25,M.Gordon,58.22043476349481,19.779565236505192,1.3186376824336794,0.4666666666666667
2020,REG,1,Dalvin Cook,RB,MIN,4.4452,16.666666666666664,2.8201666666666667,12,50,4.166666666666667,2,00-0033893,Dalvin,Cook,33,D.Cook,41.62740307132317,3.3725969286768276,0.3065997207888025,0.2727272727272727
2020,REG,1,Alvin Kamara,RB,NO,11.250625000000001,0.0,3.1003749999999997,12,16,1.3333333333333333,1,00-0033906,Alvin,Kamara,41,A.Kamara,41.64528645927933,-25.645286459279333,-2.1371072049399444,0.08333333333333333
2020,REG,1,Kareem Hunt,RB,CLE,3.289027777777777,7.6923076923076925,2.7792307692307694,13,72,5.538461538461538,0,00-0033923,Kareem,Hunt,27,K.Hunt,57.4533314677425,14.546668532257499,1.118974502481346,0.38461538461538464
2020,REG,1,Derrick Henry,RB,TEN,4.590086206896551,6.451612903225806,2.862774193548387,31,116,3.7419354838709675,0,00-0032764,Derrick,Henry,22,D.Henry,148.11742649718087,-32.11742649718087,-1.0360460160380927,0.25806451612903225
2020,REG,1,Clyde Edwards-Helaire,RB,KC,3.2665942028985495,36.0,2.6015238095238096,25,138,5.52,1,00-0036360,Clyde,Edwards-Helaire,25,C.Edwards-Helaire,102.65484609952132,35.34515390047868,1.413806156019147,0.4
2020,REG,1,Ronald Jones,RB,TB,3.9757575757575765,5.88235294117647,2.6696875,17,66,3.8823529411764706,0,00-0034816,Ronald,Jones,27,R.Jones,50.33743908680911,15.662560913190887,0.9213271125406405,0.4117647058823529
2020,REG,1,David Johnson,RB,HOU,2.6020779220779215,9.090909090909092,2.610818181818182,11,77,7.0,1,00-0032187,David,Johnson,31,Da.Johnson,50.15194145231133,26.848058547688673,2.440732595244425,0.7272727272727273
2020,REG,1,David Montgomery,RB,CHI,3.0910937499999998,0.0,2.5991538461538464,13,64,4.923076923076923,0,00-0035685,David,Montgomery,32,D.Montgomery,63.759331705772745,-0.7593317057727447,-0.06327764214772873,0.3333333333333333
2020,REG,1,Kenyan Drake,RB,ARI,4.3261666666666665,12.5,2.8740666666666668,16,60,3.75,1,00-0033118,Kenyan,Drake,41,K.Drake,55.52113463207607,-5.52113463207607,-0.36807564213840466,0.5333333333333333
2020,REG,1,Aaron Jones,RB,GB,4.221818181818183,43.75,2.9063749999999997,16,66,4.125,1,00-0033293,Aaron,Jones,33,A.Jones,65.88299350455961,0.11700649544039265,0.007312905965024541,0.375
2020,REG,1,Peyton Barber,RB,WAS,6.599310344827588,35.294117647058826,2.8404705882352945,17,29,1.7058823529411764,2,00-0032741,Kenneth,Barber,34,P.Barber,38.98802184219238,-9.988021842192381,-0.5875306965995518,0.4117647058823529
2020,REG,1,Ezekiel Elliott,RB,DAL,3.3925000000000005,4.545454545454546,2.5439545454545454,22,96,4.363636363636363,1,00-0033045,Ezekiel,Elliott,21,E.Elliott,111.30755491329988,-15.307554913299882,-0.6957979506045401,0.45454545454545453
2020,REG,1,Cam Akers,RB,LAR,5.347692307692307,42.857142857142854,2.816428571428571,14,39,2.7857142857142856,0,00-0036414,Cam,Akers,23,C.Akers,58.4852589905481,-19.485258990548097,-1.3918042136105784,0.0
2020,REG,1,Latavius Murray,RB,NO,4.121666666666667,13.333333333333334,2.7761428571428577,15,48,3.2,0,00-0030513,Latavius,Murray,28,L.Murray,57.23833157719857,-9.238331577198572,-0.6158887718132381,0.3333333333333333
2020,REG,1,Malcolm Brown,RB,LAR,3.7220253164556967,16.666666666666664,2.7172222222222215,18,79,4.388888888888889,2,00-0031806,Malcolm,Brown,34,M.Brown,70.74790377151626,6.252096228483737,0.36777036638139626,0.5294117647058824
2020,REG,1,James Robinson,RB,JAX,4.035161290322581,0.0,2.845142857142857,16,62,3.875,0,00-0035831,James,Robinson,30,J.Robinson,77.39559415485868,-15.395594154858685,-0.9622246346786678,0.3125
2020,REG,2,Devin Singletary,RB,BUF,2.698392857142857,0.0,2.6169000000000002,10,56,5.6,0,00-0035250,Devin,Singletary,26,D.Singletary,45.18659246683687,10.81340753316313,1.0813407533163129,0.3
2020,REG,2,Ezekiel Elliott,RB,DAL,3.7513483146067417,4.545454545454546,2.4960476190476193,22,89,4.045454545454546,1,00-0033045,Ezekiel,Elliott,21,E.Elliott,87.84739468183194,-6.847394681831943,-0.32606641342056875,0.38095238095238093
2020,REG,2,Jonathan Taylor,RB,IND,4.513465346534654,34.61538461538461,2.8946086956521744,26,101,3.8846153846153846,1,00-0036223,Jonathan,Taylor,28,J.Taylor,118.39257789687967,-30.392577896879672,-1.215703115875187,0.28
2020,REG,2,Nick Chubb,RB,CLE,3.1281451612903224,27.27272727272727,2.9126000000000003,22,124,5.636363636363637,2,00-0034791,Nicholas,Chubb,24,N.Chubb,71.5241809733509,49.475819026649106,2.355991382221386,0.5238095238095238
2020,REG,2,Josh Jacobs,RB,LV,5.052840909090908,33.33333333333333,2.716347826086956,27,88,3.259259259259259,0,00-0035700,Joshua,Jacobs,28,J.Jacobs,87.75640901845262,-2.756409018452615,-0.10601573147894673,0.34615384615384615
2020,REG,2,Joe Mixon,HB,CIN,4.98391304347826,18.75,2.5776153846153846,16,46,2.875,0,00-0033897,Joe,Mixon,28,J.Mixon,57.05540226549638,-13.055402265496383,-0.8703601510330922,0.4
2020,REG,2,David Johnson,RB,HOU,3.8002941176470584,0.0,2.2634999999999996,11,34,3.090909090909091,0,00-0032187,David,Johnson,31,Da.Johnson,42.556029206152274,-8.556029206152274,-0.777820836922934,0.2727272727272727
2020,REG,2,Dion Lewis,RB,NYG,5.596000000000001,20.0,2.3745555555555553,10,20,2.0,1,00-0028087,Dion,Lewis,33,D.Lewis,40.47142647498084,-20.471426474980838,-2.0471426474980836,0.2
2020,REG,2,Christian McCaffrey,RB,CAR,4.517118644067796,11.11111111111111,2.7842000000000002,18,59,3.2777777777777777,2,00-0033280,Christian,McCaffrey,22,C.McCaffrey,63.28900088847178,-4.289000888471783,-0.23827782713732126,0.4444444444444444
2020,REG,2,Leonard Fournette,RB,TB,2.528058252427184,0.0,2.835090909090909,12,103,8.583333333333334,2,00-0033856,Leonard,Fournette,28,L.Fournette,40.43406447386034,62.56593552613966,5.213827960511638,0.6666666666666666
2020,REG,2,James Robinson,RB,JAX,2.8961764705882356,25.0,2.871,16,102,6.375,1,00-0035831,James,Robinson,30,J.Robinson,71.33401194284912,30.665988057150884,1.9166242535719302,0.375
2020,REG,2,Aaron Jones,RB,GB,2.3616071428571423,0.0,2.693,18,168,9.333333333333334,2,00-0033293,Aaron,Jones,33,A.Jones,94.52636502877,73.47363497123,4.081868609512778,0.4444444444444444
2020,REG,2,Clyde Edwards-Helaire,RB,KC,4.583947368421053,0.0,2.895888888888889,10,38,3.8,0,00-0036360,Clyde,Edwards-Helaire,25,C.Edwards-Helaire,52.52553029721041,-14.525530297210409,-1.452553029721041,0.2
2020,REG,2,James Conner,RB,PIT,2.906226415094339,18.75,2.5922857142857145,16,106,6.625,1,00-0033553,James,Conner,30,J.Conner,69.43463935563393,32.565360644366066,2.171024042957738,0.3333333333333333
2020,REG,2,Kareem Hunt,RB,CLE,2.2673255813953492,50.0,2.5206000000000004,10,86,8.6,1,00-0033923,Kareem,Hunt,27,K.Hunt,41.635818136044975,44.364181863955025,4.436418186395502,0.7
2020,REG,2,Malcolm Brown,RB,LAR,3.8165957446808503,0.0,3.085125,11,47,4.2727272727272725,0,00-0031806,Malcolm,Brown,34,M.Brown,42.944852671762206,4.055147328237794,0.36864975711252673,0.2727272727272727
2020,REG,2,Kenyan Drake,RB,ARI,3.536976744186046,10.0,2.761842105263158,20,86,4.3,0,00-0033118,Kenyan,Drake,41,K.Drake,86.58238226908784,-0.5823822690878444,-0.02911911345439222,0.25
2020,REG,2,Austin Ekeler,RB,LAC,3.3331182795698933,0.0,2.8264,16,93,5.8125,0,00-0033699,Austin,Ekeler,30,A.Ekeler,78.5986752569966,14.4013247430034,0.9000827964377125,0.5
2020,REG,2,Chris Carson,RB,SEA,3.7984722222222222,11.76470588235294,2.988764705882353,17,72,4.235294117647059,0,00-0033594,Christopher,Carson,32,C.Carson,62.806876913523524,9.193123086476476,0.5407719462633221,0.5882352941176471
2020,REG,2,Frank Gore,RB,NYJ,4.143809523809524,14.285714285714285,2.5356666666666667,21,63,3.0,0,00-0023500,Frank,Gore,21,F.Gore,73.79896923911771,-10.79896923911771,-0.5142366304341767,0.2857142857142857
2020,REG,2,Joshua Kelley,RB,LAC,4.82796875,30.434782608695656,2.5436363636363635,23,64,2.782608695652174,0,00-0036370,Joshua,Kelley,27,J.Kelley,88.97692193408581,-24.97692193408581,-1.0859531275689482,0.2608695652173913
2020,REG,2,Derrick Henry,RB,TEN,5.5339285714285715,40.0,2.918909090909091,25,84,3.36,0,00-0032764,Derrick,Henry,22,D.Henry,99.64523650986776,-18.645236509867757,-0.7768848545778232,0.25
2020,REG,2,Miles Sanders,RB,PHI,3.75778947368421,5.0,2.74985,20,95,4.75,1,00-0035243,Miles,Sanders,26,M.Sanders,109.52711509471193,-14.527115094711931,-0.7263557547355965,0.25
2020,REG,2,Melvin Gordon,RB,DEN,4.585428571428571,0.0,2.7781333333333333,19,70,3.6842105263157894,0,00-0032144,Melvin,Gordon,25,M.Gordon,104.59160197489895,-35.59160197489895,-1.9773112208277195,0.2222222222222222
2020,REG,2,Todd Gurley,RB,ATL,5.390819672131148,9.523809523809524,2.6091666666666664,21,61,2.9047619047619047,0,00-0032241,Todd Gurley II,Gurley,21,T.Gurley,90.00832515371242,-29.00832515371242,-1.3813488168434485,0.3333333333333333
2020,REG,2,Dalvin Cook,RB,MIN,4.126666666666667,0.0,3.151285714285715,14,63,4.5,1,00-0033893,Dalvin,Cook,33,D.Cook,81.09320777029512,-18.093207770295123,-1.2923719835925087,0.2857142857142857
2020,REG,2,Darrell Henderson,RB,LAR,2.6185185185185182,25.0,2.556833333333333,12,81,6.75,1,00-0035664,Darrell,Henderson,27,D.Henderson,51.985205366263315,29.014794633736685,2.4178995528113902,0.4166666666666667
2020,REG,2,Gus Edwards,RB,BAL,2.514383561643836,50.0,2.6197999999999997,10,73,7.3,0,00-0034184,Gus,Edwards,35,G.Edwards,51.631762163574265,21.368237836425735,2.1368237836425736,0.5
2020,REG,2,Alvin Kamara,RB,NO,3.459620253164557,30.76923076923077,2.7526923076923073,13,79,6.076923076923077,2,00-0033906,Alvin,Kamara,41,A.Kamara,63.20886872551044,15.791131274489558,1.214702405729966,0.6153846153846154
2020,REG,2,David Montgomery,RB,CHI,3.1545121951219515,6.25,2.5023125,16,82,5.125,0,00-0035685,David,Montgomery,32,D.Montgomery,77.07528062419301,4.924719375806987,0.3077949609879367,0.375
