play_id,game_id,old_game_id,play_type,yards_gained,run_location,run_gap,epa,rush_attempt,offense_formation,offense_personnel,defenders_in_box,defense_personnel
1629,2021_01_ARI_TEN,2021091207,run,0,left,guard,-0.462451904,1.0,I_FORM,"6 OL, 2 RB, 2 TE, 0 WR",10.0,"4 DL, 6 LB, 1 DB"
1650,2021_01_ARI_TEN,2021091207,run,1,middle,,1.4733392907655798,1.0,I_FORM,"6 OL, 2 RB, 2 TE, 0 WR",10.0,"4 DL, 6 LB, 1 DB"
1771,2021_01_ARI_TEN,2021091207,run,4,middle,,-0.180518609,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
1792,2021_01_ARI_TEN,2021091207,run,8,left,tackle,0.9017031287658028,1.0,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
1813,2021_01_ARI_TEN,2021091207,run,0,left,tackle,-0.706570932,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
1882,2021_01_ARI_TEN,2021091207,run,0,left,guard,-0.405828316,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
1955,2021_01_ARI_TEN,2021091207,run,6,right,end,0.5210648586507887,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
1981,2021_01_ARI_TEN,2021091207,run,2,right,end,1.3688735831237864,1.0,JUMBO,"6 OL, 1 RB, 1 TE, 0 WR,2 DL",9.0,"3 DL, 4 LB, 4 DB"
2074,2021_01_ARI_TEN,2021091207,run,16,middle,,0.9633497761678882,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
2444,2021_01_ARI_TEN,2021091207,run,4,middle,,-0.146910208,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
2633,2021_01_ARI_TEN,2021091207,run,3,left,guard,-0.400398368,1.0,PISTOL,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
2690,2021_01_ARI_TEN,2021091207,run,7,middle,,0.4211818220792338,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
2880,2021_01_ARI_TEN,2021091207,run,1,right,tackle,-0.728242776,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
3020,2021_01_ARI_TEN,2021091207,run,19,right,tackle,1.353760265,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
3041,2021_01_ARI_TEN,2021091207,run,4,middle,,-0.180673171,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
3062,2021_01_ARI_TEN,2021091207,run,8,left,guard,0.850098317,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
3106,2021_01_ARI_TEN,2021091207,run,8,right,tackle,0.3089692529756576,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
3127,2021_01_ARI_TEN,2021091207,run,-1,left,end,-0.937193356,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
3177,2021_01_ARI_TEN,2021091207,run,16,left,end,1.2228362107998691,1.0,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB"
3203,2021_01_ARI_TEN,2021091207,run,4,left,guard,-0.106073538,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
3224,2021_01_ARI_TEN,2021091207,run,2,left,guard,-0.426642757,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
3332,2021_01_ARI_TEN,2021091207,run,4,middle,,-0.294511613,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
3377,2021_01_ARI_TEN,2021091207,run,7,left,guard,0.3280685027129948,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
3546,2021_01_ARI_TEN,2021091207,run,6,middle,,0.3518020885530859,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
3586,2021_01_ARI_TEN,2021091207,run,1,right,guard,-0.431564465,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB"
3624,2021_01_ARI_TEN,2021091207,run,5,left,tackle,1.1563728753244504,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
3645,2021_01_ARI_TEN,2021091207,run,3,right,end,-0.159891118,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
3666,2021_01_ARI_TEN,2021091207,run,2,right,tackle,-0.318950531,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB"
3687,2021_01_ARI_TEN,2021091207,run,1,left,end,-1.123468317,1.0,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,"2 DL, 4 LB, 5 DB"
3893,2021_01_ARI_TEN,2021091207,run,2,left,end,-0.249223029,1.0,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
3943,2021_01_ARI_TEN,2021091207,run,6,middle,,0.19048476254101843,1.0,PISTOL,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
3987,2021_01_ARI_TEN,2021091207,run,8,middle,,0.7986067242454737,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
4008,2021_01_ARI_TEN,2021091207,run,2,middle,,0.3711284041637555,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
4029,2021_01_ARI_TEN,2021091207,run,1,right,guard,-0.77286109,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB"
4050,2021_01_ARI_TEN,2021091207,run,1,left,end,-0.19850719,1.0,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,"2 DL, 4 LB, 5 DB"
4071,2021_01_ARI_TEN,2021091207,run,1,left,tackle,-1.159182192,1.0,SHOTGUN,"1 RB, 0 TE, 4 WR",5.0,"2 DL, 4 LB, 5 DB"
4162,2021_01_ARI_TEN,2021091207,run,8,right,guard,0.10900066449539736,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
4183,2021_01_ARI_TEN,2021091207,run,1,middle,,-0.064852125,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
4204,2021_01_ARI_TEN,2021091207,run,2,middle,,0.008294709,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
106,2021_01_BAL_LV,2021091300,run,31,middle,,2.103990484494716,1.0,SHOTGUN,"2 QB, 1 RB, 1 TE, 2 WR",8.0,"2 DL, 4 LB, 5 DB"
127,2021_01_BAL_LV,2021091300,run,-1,right,guard,-0.907550659,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB"
148,2021_01_BAL_LV,2021091300,run,2,middle,,-0.45008487,1.0,EMPTY,"2 RB, 1 TE, 2 WR",5.0,"3 DL, 4 LB, 4 DB"
193,2021_01_BAL_LV,2021091300,run,3,right,tackle,-1.055850869,1.0,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
272,2021_01_BAL_LV,2021091300,run,0,,,-2.253349731,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB"
323,2021_01_BAL_LV,2021091300,run,3,left,end,-0.200518293,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
356,2021_01_BAL_LV,2021091300,run,18,middle,,1.7216968024149537,1.0,SINGLEBACK,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
407,2021_01_BAL_LV,2021091300,run,2,middle,,-0.428318189,1.0,EMPTY,"0 RB, 1 TE, 4 WR",4.0,"4 DL, 2 LB, 5 DB"
497,2021_01_BAL_LV,2021091300,run,2,left,end,-0.828883535,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
716,2021_01_BAL_LV,2021091300,run,3,right,guard,-0.208290157,1.0,PISTOL,"6 OL, 2 RB, 1 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
783,2021_01_BAL_LV,2021091300,run,35,middle,,5.008027086500078,1.0,PISTOL,"6 OL, 2 RB, 1 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
838,2021_01_BAL_LV,2021091300,run,13,right,tackle,0.7486085700802505,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
859,2021_01_BAL_LV,2021091300,run,0,right,guard,-0.631723241,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
992,2021_01_BAL_LV,2021091300,run,-3,right,tackle,-1.477871959,1.0,PISTOL,"2 RB, 0 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
1054,2021_01_BAL_LV,2021091300,run,0,left,guard,-0.568564815,1.0,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
1198,2021_01_BAL_LV,2021091300,run,0,,,-1.275242399,1.0,PISTOL,"2 RB, 0 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
1272,2021_01_BAL_LV,2021091300,run,4,right,tackle,-0.529250874,1.0,SHOTGUN,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
1440,2021_01_BAL_LV,2021091300,run,0,right,tackle,-0.450538937,1.0,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
1586,2021_01_BAL_LV,2021091300,run,2,middle,,0.7460400896088686,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB"
1634,2021_01_BAL_LV,2021091300,run,1,left,guard,-0.673785998,1.0,PISTOL,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
1685,2021_01_BAL_LV,2021091300,run,16,left,guard,0.938931072,1.0,PISTOL,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
1706,2021_01_BAL_LV,2021091300,run,3,right,tackle,-0.22173823,1.0,PISTOL,"2 RB, 0 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
1768,2021_01_BAL_LV,2021091300,run,2,left,guard,-1.228940141,1.0,PISTOL,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
1809,2021_01_BAL_LV,2021091300,run,0,left,guard,-3.135085913,1.0,PISTOL,"6 OL, 2 RB, 1 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
2235,2021_01_BAL_LV,2021091300,run,4,middle,,-0.011990452,1.0,PISTOL,"2 RB, 0 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB"
2323,2021_01_BAL_LV,2021091300,run,2,left,end,-0.536958941,1.0,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
2458,2021_01_BAL_LV,2021091300,run,2,left,tackle,-0.903242368,1.0,I_FORM,"2 RB, 1 TE, 2 WR",6.0,"1 DL, 4 LB, 6 DB"
2526,2021_01_BAL_LV,2021091300,run,11,middle,,1.4338371661724523,1.0,EMPTY,"0 RB, 1 TE, 4 WR",4.0,"4 DL, 2 LB, 5 DB"
2547,2021_01_BAL_LV,2021091300,run,6,middle,,0.2248890174087137,1.0,PISTOL,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
2568,2021_01_BAL_LV,2021091300,run,-1,right,tackle,-0.710119209,1.0,SHOTGUN,"6 OL, 2 RB, 1 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
2655,2021_01_BAL_LV,2021091300,run,4,left,end,-0.366524937,1.0,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
2903,2021_01_BAL_LV,2021091300,run,0,middle,,-4.296621235,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"1 DL, 4 LB, 6 DB"
2930,2021_01_BAL_LV,2021091300,run,15,right,end,0.9193501365371048,1.0,PISTOL,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
2975,2021_01_BAL_LV,2021091300,run,3,right,end,-1.064726848,1.0,SHOTGUN,"2 RB, 2 TE, 1 WR",6.0,"4 DL, 3 LB, 4 DB"
3235,2021_01_BAL_LV,2021091300,run,4,left,tackle,-0.150888886,1.0,PISTOL,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
3256,2021_01_BAL_LV,2021091300,run,2,middle,,-4.912198281,1.0,,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
3336,2021_01_BAL_LV,2021091300,run,1,left,guard,0.4461143017979339,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB"
3409,2021_01_BAL_LV,2021091300,run,15,right,guard,2.0070532149402425,1.0,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB"
3457,2021_01_BAL_LV,2021091300,run,2,left,guard,-0.522358393,1.0,PISTOL,"2 RB, 0 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
3502,2021_01_BAL_LV,2021091300,run,5,left,end,0.9444636923726648,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
3523,2021_01_BAL_LV,2021091300,run,5,middle,,0.004134991,1.0,PISTOL,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
3571,2021_01_BAL_LV,2021091300,run,8,middle,,1.714202402,1.0,PISTOL,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
3643,2021_01_BAL_LV,2021091300,run,3,right,guard,-0.040436621,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
3893,2021_01_BAL_LV,2021091300,run,1,middle,,-0.516777138,1.0,SHOTGUN,"2 RB, 1 TE, 2 WR",5.0,"4 DL, 3 LB, 4 DB"
3938,2021_01_BAL_LV,2021091300,run,0,right,tackle,-0.583957538,1.0,PISTOL,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
3980,2021_01_BAL_LV,2021091300,run,28,middle,,2.151110195030924,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
4018,2021_01_BAL_LV,2021091300,run,2,right,tackle,-0.659341884,1.0,PISTOL,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
4056,2021_01_BAL_LV,2021091300,run,4,middle,,-0.838123806,1.0,PISTOL,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
4094,2021_01_BAL_LV,2021091300,run,2,right,end,0.24707389889302744,1.0,PISTOL,"6 OL, 2 RB, 1 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
4292,2021_01_BAL_LV,2021091300,qb_kneel,-1,,,0,1.0,,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
4371,2021_01_BAL_LV,2021091300,run,-2,right,end,-1.050933698,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
4416,2021_01_BAL_LV,2021091300,run,6,right,tackle,0.26252063212450594,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB"
4525,2021_01_BAL_LV,2021091300,run,0,middle,,-0.269301897,1.0,JUMBO,"2 RB, 3 TE, 0 WR",10.0,"4 DL, 5 LB, 2 DB"
4715,2021_01_BAL_LV,2021091300,run,3,right,guard,-0.649149687,1.0,PISTOL,"2 RB, 0 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
4801,2021_01_BAL_LV,2021091300,run,1,left,tackle,-0.617375233,1.0,I_FORM,"2 RB, 2 TE, 1 WR",9.0,"3 DL, 4 LB, 4 DB"
93,2021_01_CHI_LA,2021091213,run,41,middle,,2.9740763917798176,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB"
119,2021_01_CHI_LA,2021091213,run,0,middle,,-0.342884802,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB"
244,2021_01_CHI_LA,2021091213,run,6,middle,,0.18481592554599047,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
356,2021_01_CHI_LA,2021091213,run,14,left,guard,0.9397166054695845,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
447,2021_01_CHI_LA,2021091213,run,2,middle,,-0.823425153,1.0,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
562,2021_01_CHI_LA,2021091213,run,1,left,end,-0.576212991,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"2 DL, 4 LB, 5 DB"
663,2021_01_CHI_LA,2021091213,run,-3,left,end,-1.293476743,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
719,2021_01_CHI_LA,2021091213,run,-2,left,end,-0.98234954,1.0,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
863,2021_01_CHI_LA,2021091213,run,2,left,tackle,-0.531614001,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
903,2021_01_CHI_LA,2021091213,run,7,left,tackle,0.5451001912588254,1.0,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
924,2021_01_CHI_LA,2021091213,run,0,left,guard,-1.262279073,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,"2 DL, 4 LB, 5 DB"
1021,2021_01_CHI_LA,2021091213,run,-2,left,tackle,-0.741730678,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",9.0,"3 DL, 4 LB, 4 DB"
1120,2021_01_CHI_LA,2021091213,run,1,left,tackle,-0.57122488,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1199,2021_01_CHI_LA,2021091213,run,3,middle,,0.3371327752247453,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1220,2021_01_CHI_LA,2021091213,run,5,right,tackle,0.047818673,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1450,2021_01_CHI_LA,2021091213,run,10,middle,,0.42645979346707463,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1471,2021_01_CHI_LA,2021091213,run,3,left,guard,-0.188737625,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 4 LB, 4 DB"
1516,2021_01_CHI_LA,2021091213,run,3,middle,,-0.210497804,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1578,2021_01_CHI_LA,2021091213,run,0,right,tackle,-0.547569458,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1616,2021_01_CHI_LA,2021091213,run,9,right,end,0.9941354293841869,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1637,2021_01_CHI_LA,2021091213,run,3,middle,,1.610969654750079,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
1690,2021_01_CHI_LA,2021091213,qb_kneel,-2,,,0,1.0,,"1 RB, 2 TE, 2 WR",8.0,"2 DL, 4 LB, 5 DB"
1773,2021_01_CHI_LA,2021091213,run,0,left,guard,-0.702896616,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
1922,2021_01_CHI_LA,2021091213,run,1,middle,,-0.722940946,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1967,2021_01_CHI_LA,2021091213,run,6,middle,,0.20076619344763458,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
2090,2021_01_CHI_LA,2021091213,run,4,right,tackle,-0.174890093,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB"
2135,2021_01_CHI_LA,2021091213,run,4,middle,,-0.130278095,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
2156,2021_01_CHI_LA,2021091213,run,6,middle,,0.7107528137275949,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
2201,2021_01_CHI_LA,2021091213,run,1,left,end,-0.815489339,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
2267,2021_01_CHI_LA,2021091213,run,3,right,end,0.8671133331372403,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB"
2320,2021_01_CHI_LA,2021091213,run,5,left,tackle,-0.017835621,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
2500,2021_01_CHI_LA,2021091213,run,1,middle,,0.44456109817838296,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",9.0,"3 DL, 4 LB, 4 DB"
2672,2021_01_CHI_LA,2021091213,run,8,middle,,0.23994061816483736,1.0,I_FORM,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
2712,2021_01_CHI_LA,2021091213,run,5,right,tackle,1.1985833053477108,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
2757,2021_01_CHI_LA,2021091213,run,4,left,end,0.12759427807759494,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
2802,2021_01_CHI_LA,2021091213,run,3,right,end,0.044400466489605606,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
2927,2021_01_CHI_LA,2021091213,run,5,left,tackle,-0.209732485,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
2948,2021_01_CHI_LA,2021091213,run,8,left,tackle,0.8232629941776395,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB"
2969,2021_01_CHI_LA,2021091213,run,9,left,guard,1.3235383124556392,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
3012,2021_01_CHI_LA,2021091213,run,5,left,guard,0.11109373299404979,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
3033,2021_01_CHI_LA,2021091213,run,2,right,tackle,-0.333745409,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
3182,2021_01_CHI_LA,2021091213,run,2,middle,,-0.343457333,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
3203,2021_01_CHI_LA,2021091213,run,15,left,tackle,2.403071444,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
3246,2021_01_CHI_LA,2021091213,run,3,right,guard,-0.39096008,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
