play_id,game_id,old_game_id,play_type,yards_gained,run_location,run_gap,epa,rush_attempt,offense_formation,offense_personnel,defenders_in_box,defense_personnel
1855,2020_10_CIN_PIT,2020111505,run,2,right,guard,-0.560769783,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
2113,2020_10_CIN_PIT,2020111505,run,-5,right,tackle,-0.955308304,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
2538,2020_10_CIN_PIT,2020111505,run,11,middle,,0.8023581462912261,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
2646,2020_10_CIN_PIT,2020111505,run,1,middle,,-0.318506523,1.0,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
2669,2020_10_CIN_PIT,2020111505,run,1,left,tackle,-0.817773195,1.0,I_FORM,"6 OL, 2 RB, 1 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
2764,2020_10_CIN_PIT,2020111505,run,4,middle,,-0.178430859,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
2809,2020_10_CIN_PIT,2020111505,run,1,left,tackle,-0.553625731,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
2961,2020_10_CIN_PIT,2020111505,run,0,left,end,-0.525970328,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
3188,2020_10_CIN_PIT,2020111505,run,11,right,guard,0.4489344915491529,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
3386,2020_10_CIN_PIT,2020111505,run,1,right,guard,-0.549175568,1.0,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
3562,2020_10_CIN_PIT,2020111505,run,6,right,end,0.24717995896935463,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
3788,2020_10_CIN_PIT,2020111505,run,0,right,guard,-0.535967216,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
3899,2020_10_CIN_PIT,2020111505,run,3,left,guard,-0.280010653,1.0,SINGLEBACK,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
3920,2020_10_CIN_PIT,2020111505,run,0,right,guard,-0.763676398,1.0,SINGLEBACK,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
3982,2020_10_CIN_PIT,2020111505,run,-1,right,end,-0.614415972,1.0,JUMBO,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB"
4071,2020_10_CIN_PIT,2020111505,run,12,left,tackle,0.6043502846732736,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
4092,2020_10_CIN_PIT,2020111505,run,1,right,guard,-0.581813614,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB"
4156,2020_10_CIN_PIT,2020111505,run,39,left,tackle,4.767214212799445,1.0,,"1 RB, 1 TE, 1 WR,1 P,4 LB,1 LS,2 DB",,"1 DL, 2 LB, 4 DB, 3 RB,1 WR"
4188,2020_10_CIN_PIT,2020111505,run,15,right,tackle,0.9190029656747356,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
4209,2020_10_CIN_PIT,2020111505,run,-1,right,tackle,-0.781069059,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
4321,2020_10_CIN_PIT,2020111505,run,2,right,guard,-0.311868244,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
4374,2020_10_CIN_PIT,2020111505,run,2,right,tackle,-0.291294914,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
4395,2020_10_CIN_PIT,2020111505,run,8,left,guard,0.009184599,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 2 LB, 6 DB"
4435,2020_10_CIN_PIT,2020111505,run,2,right,tackle,-0.209129198,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
4473,2020_10_CIN_PIT,2020111505,run,8,middle,,0.8639142722240649,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB"
4494,2020_10_CIN_PIT,2020111505,run,7,middle,,0.35702925483928993,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB"
4515,2020_10_CIN_PIT,2020111505,run,4,right,tackle,-0.317554962,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB"
4536,2020_10_CIN_PIT,2020111505,run,1,right,tackle,-2.130339119,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB"
95,2020_10_DEN_LV,2020111507,run,4,right,tackle,-0.380994201,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
179,2020_10_DEN_LV,2020111507,run,3,right,tackle,-0.290300468,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
200,2020_10_DEN_LV,2020111507,run,2,left,guard,-0.691292606,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
269,2020_10_DEN_LV,2020111507,run,3,right,tackle,-0.048371984,1.0,I_FORM,"2 RB, 2 TE, 1 WR",6.0,"3 DL, 3 LB, 5 DB"
290,2020_10_DEN_LV,2020111507,run,9,left,end,0.6314778244122863,1.0,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
311,2020_10_DEN_LV,2020111507,run,11,left,guard,1.3419554645661265,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",6.0,"2 DL, 4 LB, 5 DB"
393,2020_10_DEN_LV,2020111507,run,2,right,tackle,-0.00420811,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
484,2020_10_DEN_LV,2020111507,run,0,right,guard,-0.716430989,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
561,2020_10_DEN_LV,2020111507,run,4,right,end,-0.118253387,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB"
582,2020_10_DEN_LV,2020111507,run,3,right,guard,-0.368610785,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
644,2020_10_DEN_LV,2020111507,run,3,right,tackle,-0.28580942,1.0,I_FORM,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
719,2020_10_DEN_LV,2020111507,run,8,left,end,0.7078211903572083,1.0,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
740,2020_10_DEN_LV,2020111507,run,1,left,guard,-0.43250794,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
765,2020_10_DEN_LV,2020111507,run,6,right,guard,0.8262107092887163,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
786,2020_10_DEN_LV,2020111507,run,-4,right,guard,-1.154442445,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
855,2020_10_DEN_LV,2020111507,run,1,right,end,-0.610316227,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
939,2020_10_DEN_LV,2020111507,run,1,right,guard,-1.075156185,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1046,2020_10_DEN_LV,2020111507,run,3,left,guard,-0.312421872,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
1067,2020_10_DEN_LV,2020111507,run,6,left,tackle,0.41087321075610816,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
1420,2020_10_DEN_LV,2020111507,run,7,right,guard,0.083312023,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
1515,2020_10_DEN_LV,2020111507,run,9,right,guard,0.8160719648003578,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB"
1560,2020_10_DEN_LV,2020111507,run,3,right,end,-0.331006288,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1605,2020_10_DEN_LV,2020111507,run,5,left,guard,0.10655650636181235,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
1683,2020_10_DEN_LV,2020111507,run,0,right,guard,-0.700507241,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
1734,2020_10_DEN_LV,2020111507,run,24,left,tackle,1.6555779036716558,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
1755,2020_10_DEN_LV,2020111507,run,2,right,tackle,-0.242376994,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
1934,2020_10_DEN_LV,2020111507,run,2,right,guard,0.3798752890434116,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
2018,2020_10_DEN_LV,2020111507,run,0,right,tackle,-0.389270084,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
2137,2020_10_DEN_LV,2020111507,run,5,left,end,-1.203781721,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
2192,2020_10_DEN_LV,2020111507,qb_kneel,-1,,,0,1.0,,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
2254,2020_10_DEN_LV,2020111507,run,3,left,guard,-0.456289069,1.0,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
2344,2020_10_DEN_LV,2020111507,run,13,left,end,1.106261364,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
2365,2020_10_DEN_LV,2020111507,run,6,right,guard,0.21627395530231297,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
2425,2020_10_DEN_LV,2020111507,run,3,left,tackle,-0.653294925,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
2470,2020_10_DEN_LV,2020111507,run,-5,left,guard,-1.305877874,1.0,I_FORM,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
2578,2020_10_DEN_LV,2020111507,run,-3,right,guard,-1.384621972,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
2668,2020_10_DEN_LV,2020111507,run,11,left,guard,0.7559758028946817,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
2692,2020_10_DEN_LV,2020111507,run,2,right,guard,-0.574251123,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
2767,2020_10_DEN_LV,2020111507,run,1,left,tackle,-0.696150677,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
2812,2020_10_DEN_LV,2020111507,run,9,right,guard,0.8882820148719475,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
2833,2020_10_DEN_LV,2020111507,run,9,right,guard,0.3678116345545277,1.0,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
2854,2020_10_DEN_LV,2020111507,run,2,left,guard,-0.404374624,1.0,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
2955,2020_10_DEN_LV,2020111507,run,5,left,end,1.018296955153346,1.0,I_FORM,"2 RB, 2 TE, 1 WR",9.0,"5 DL, 3 LB, 2 DB"
3003,2020_10_DEN_LV,2020111507,run,4,left,guard,-0.139834665,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
3069,2020_10_DEN_LV,2020111507,run,1,right,guard,-0.505784512,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
3372,2020_10_DEN_LV,2020111507,run,1,right,end,-0.533086098,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB"
3393,2020_10_DEN_LV,2020111507,run,4,left,tackle,-0.389194909,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
3414,2020_10_DEN_LV,2020111507,run,5,right,guard,-1.207447636,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
3495,2020_10_DEN_LV,2020111507,run,7,right,guard,1.4886182618211024,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"5 DL, 2 LB, 4 DB"
3628,2020_10_DEN_LV,2020111507,run,11,left,guard,0.6371036765631288,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
3898,2020_10_DEN_LV,2020111507,run,3,left,guard,-0.246598407,1.0,I_FORM,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
3919,2020_10_DEN_LV,2020111507,run,1,left,guard,-0.534656184,1.0,I_FORM,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
3957,2020_10_DEN_LV,2020111507,run,8,left,guard,1.3769677669624798,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
3978,2020_10_DEN_LV,2020111507,run,2,right,guard,-0.530267594,1.0,I_FORM,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
3999,2020_10_DEN_LV,2020111507,run,9,right,guard,1.1157245840877295,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
4020,2020_10_DEN_LV,2020111507,run,2,left,guard,-0.336023895,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",9.0,"4 DL, 4 LB, 3 DB"
4058,2020_10_DEN_LV,2020111507,run,23,right,guard,3.304905818949919,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",9.0,"4 DL, 4 LB, 3 DB"
4106,2020_10_DEN_LV,2020111507,run,9,right,guard,0.5756018605316058,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
4151,2020_10_DEN_LV,2020111507,run,2,right,guard,-0.213401703,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
4268,2020_10_DEN_LV,2020111507,qb_kneel,-1,,,0,1.0,,"2 RB, 2 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
85,2020_10_HOU_CLE,2020111501,run,2,left,guard,-0.456411013,1.0,I_FORM,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
110,2020_10_HOU_CLE,2020111501,run,9,right,guard,1.2676717801950872,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
155,2020_10_HOU_CLE,2020111501,run,2,left,guard,-0.141878661,1.0,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
200,2020_10_HOU_CLE,2020111501,run,6,right,guard,0.20711425924673676,1.0,PISTOL,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
221,2020_10_HOU_CLE,2020111501,run,0,left,end,-0.570109929,1.0,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
282,2020_10_HOU_CLE,2020111501,run,17,left,tackle,1.0427473429008387,1.0,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
327,2020_10_HOU_CLE,2020111501,run,3,left,guard,0.079328766,1.0,I_FORM,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
463,2020_10_HOU_CLE,2020111501,run,-1,right,guard,-1.028961099,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
540,2020_10_HOU_CLE,2020111501,run,1,left,end,-0.47855939,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,"3 DL, 3 LB, 5 DB"
583,2020_10_HOU_CLE,2020111501,run,3,left,end,-0.952207107,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 3 LB, 6 DB"
623,2020_10_HOU_CLE,2020111501,run,3,right,tackle,-0.272992725,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
690,2020_10_HOU_CLE,2020111501,run,13,left,guard,0.8005927158519626,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
735,2020_10_HOU_CLE,2020111501,run,4,right,end,0.4025083095766604,1.0,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
780,2020_10_HOU_CLE,2020111501,run,3,right,guard,-0.31701529,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
844,2020_10_HOU_CLE,2020111501,run,9,right,tackle,1.4252265170798637,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
877,2020_10_HOU_CLE,2020111501,run,1,left,guard,-0.444730054,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
944,2020_10_HOU_CLE,2020111501,run,-2,middle,,-3.144403385,1.0,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
982,2020_10_HOU_CLE,2020111501,run,1,left,guard,-0.509099305,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
1003,2020_10_HOU_CLE,2020111501,run,2,left,tackle,-0.564660598,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
1059,2020_10_HOU_CLE,2020111501,run,0,left,guard,-0.539471382,1.0,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
1080,2020_10_HOU_CLE,2020111501,run,4,right,guard,-0.30079481,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
1221,2020_10_HOU_CLE,2020111501,run,0,right,guard,-0.753264523,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
1290,2020_10_HOU_CLE,2020111501,run,2,left,guard,-0.009228428,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
1496,2020_10_HOU_CLE,2020111501,run,3,right,tackle,-0.350887527,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
1545,2020_10_HOU_CLE,2020111501,run,9,left,tackle,0.7019500308670104,1.0,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
1566,2020_10_HOU_CLE,2020111501,run,-4,right,tackle,-1.116732951,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
1628,2020_10_HOU_CLE,2020111501,run,4,left,guard,-0.349069363,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
1824,2020_10_HOU_CLE,2020111501,run,2,right,guard,-0.077437957,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
1862,2020_10_HOU_CLE,2020111501,run,2,right,guard,-0.06706625,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
1900,2020_10_HOU_CLE,2020111501,qb_kneel,-1,,,0,1.0,,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 2 LB, 5 DB"
1982,2020_10_HOU_CLE,2020111501,run,23,right,guard,1.6570860305801034,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
2122,2020_10_HOU_CLE,2020111501,run,6,right,tackle,0.36767273396253586,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB"
2143,2020_10_HOU_CLE,2020111501,run,6,left,tackle,0.6437732798513025,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB"
2164,2020_10_HOU_CLE,2020111501,run,1,left,guard,-0.622579093,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
2270,2020_10_HOU_CLE,2020111501,run,9,left,end,0.7377822818234563,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
2291,2020_10_HOU_CLE,2020111501,run,0,right,guard,-0.584554758,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
2312,2020_10_HOU_CLE,2020111501,run,2,right,tackle,0.48253988986834884,1.0,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
2381,2020_10_HOU_CLE,2020111501,run,4,right,end,0.6743307376746088,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
2402,2020_10_HOU_CLE,2020111501,run,4,right,guard,-0.276925785,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
2423,2020_10_HOU_CLE,2020111501,run,0,right,guard,-0.854864427,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
2444,2020_10_HOU_CLE,2020111501,run,8,right,end,1.8888192410813645,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
2618,2020_10_HOU_CLE,2020111501,run,0,left,tackle,-0.548748024,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB"
2639,2020_10_HOU_CLE,2020111501,run,-3,right,tackle,-1.156631994,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB"
2802,2020_10_HOU_CLE,2020111501,run,11,left,tackle,0.768599905,1.0,I_FORM,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
2859,2020_10_HOU_CLE,2020111501,run,11,right,tackle,0.5331132707651705,1.0,I_FORM,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
2880,2020_10_HOU_CLE,2020111501,run,4,right,guard,-0.276902557,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 3 LB, 4 DB"
2901,2020_10_HOU_CLE,2020111501,run,9,right,guard,2.1824570543249138,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
2976,2020_10_HOU_CLE,2020111501,run,5,right,end,-0.224129608,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
3061,2020_10_HOU_CLE,2020111501,run,1,left,guard,-0.548521876,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
3104,2020_10_HOU_CLE,2020111501,run,11,right,tackle,2.080337826628238,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
