season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
2024,REG,0,Josh Jacobs,RB,GB,3.563792325056434,20.26578073089701,2.717201465201466,301,1329,4.415282392026578,15,00-0035700,Joshua,Jacobs,8,J.Jacobs,1103.1971245666366,216.8028754333634,0.7250932288741251,0.4882943143812709
2024,REG,0,Breece Hall,RB,NYJ,4.289543378995433,11.483253588516746,2.886643617021277,209,876,4.1913875598086126,5,00-0038120,Breece,Hall,20,B.Hall,861.4351047722749,1.56489522772506,0.007633635257195415,0.3853658536585366
2024,REG,0,Javonte Williams,RB,DEN,4.040272904483429,25.899280575539567,2.8121475409836054,139,513,3.6906474820143886,4,00-0036997,Javonte,Williams,33,J.Williams,589.4639945787807,-83.46399457878067,-0.6048115549187005,0.30434782608695654
2024,REG,0,Kyren Williams,RB,LAR,3.764626635873749,14.240506329113925,2.66624652777778,316,1299,4.110759493670886,14,00-0037840,Kyren,Williams,23,K.Williams,1273.9414220579267,0.058577942073270606,0.00019018812361451496,0.38961038961038963
2024,REG,0,D'Andre Swift,RB,CHI,4.501449426485921,22.529644268774703,2.8658198198198206,253,959,3.7905138339920947,6,00-0036275,D'Andre,Swift,4,D.Swift,1125.593438949779,-173.59343894977906,-0.6943737557991162,0.288
2024,REG,0,Kenneth Walker,RB,SEA,4.760174520069807,18.30065359477124,2.9667518796992494,153,573,3.7450980392156863,7,00-0038134,Kenneth,Walker,9,K.Walker,583.6061020263861,-15.606102026386111,-0.10335166904891464,0.40397350993377484
2024,REG,0,Nick Chubb,RB,CLE,4.5848192771084335,21.568627450980394,2.7750329670329665,102,332,3.2549019607843137,3,00-0034791,Nicholas,Chubb,24,N.Chubb,352.90055821540506,-24.900558215405056,-0.24900558215405055,0.42
2024,REG,0,Bijan Robinson,RB,ATL,4.149890109890107,12.828947368421053,2.89090425531915,304,1456,4.7894736842105265,14,00-0038542,Bijan,Robinson,7,B.Robinson,1227.2100242915758,198.7899757084242,0.6761563799606266,0.48299319727891155
2024,REG,0,Jonathan Taylor,RB,IND,3.3679385045422796,19.141914191419144,2.7004109090909094,303,1431,4.7227722772277225,11,00-0036223,Jonathan,Taylor,28,J.Taylor,1227.3828939646835,193.6171060353165,0.645390353451055,0.39
2024,REG,0,Rachaad White,RB,TB,3.9711908646003264,22.22222222222222,2.6232519685039373,144,613,4.256944444444445,3,00-0037256,Rachaad,White,1,R.White,564.5422395876784,48.45776041232159,0.3365122250855666,0.4027777777777778
2024,REG,0,Chuba Hubbard,RB,CAR,3.33276150627615,22.400000000000002,2.615353191489362,250,1195,4.78,10,00-0036555,Chuba,Hubbard,30,C.Hubbard,903.9958544783676,270.0041455216324,1.111128170870915,0.5102880658436214
2024,REG,0,Saquon Barkley,RB,PHI,3.098683291770572,20.579710144927535,2.768442307692306,345,2005,5.811594202898551,13,00-0034844,Saquon,Barkley,26,S.Barkley,1453.0355306992737,545.9644693007263,1.6105146587042072,0.43952802359882004
2024,REG,0,Alvin Kamara,RB,NO,4.411263157894735,25.438596491228072,2.7629447236180895,228,950,4.166666666666667,6,00-0033906,Alvin,Kamara,41,A.Kamara,964.5676668999434,-34.56766689994345,-0.15295427831833383,0.3805309734513274
2024,REG,0,Tony Pollard,RB,TEN,4.119759036144579,21.153846153846153,2.992229787234043,260,1079,4.15,5,00-0035261,Tony,Pollard,20,T.Pollard,1031.369923136332,11.63007686366791,0.045787704187668934,0.38188976377952755
2024,REG,0,Tyrone Tracy,RB,NYG,3.634207389749703,17.708333333333336,2.7108268156424575,192,839,4.369791666666667,5,00-0039384,Tyrone,Tracy,29,T.Tracy,843.2141571489824,-18.214157148982395,-0.09688381462224678,0.30319148936170215
2024,REG,0,Joe Mixon,RB,HOU,4.1938582677165375,26.122448979591837,2.844533333333333,245,1016,4.146938775510204,11,00-0033897,Joe,Mixon,28,J.Mixon,922.4177585588478,79.58224144115218,0.3302167694653617,0.3817427385892116
2024,REG,0,Cam Akers,RB,MIN,4.091824324324325,18.269230769230766,2.861658823529411,104,444,4.269230769230769,2,00-0036414,Cam,Akers,27,C.Akers,448.0566251201852,-6.056625120185174,-0.05880218563286577,0.3106796116504854
2024,REG,0,Devon Achane,RB,MIA,4.05988974641676,20.19704433497537,2.830625,203,907,4.467980295566503,6,00-0039040,Devon,Achane,28,D.Achane,975.8606822104719,-95.86068221047185,-0.48908511331873394,0.3010204081632653
2024,REG,0,Aaron Jones,RB,MIN,3.871599297012304,18.43137254901961,2.749901709401709,255,1138,4.462745098039216,5,00-0033293,Aaron,Jones,33,A.Jones,1061.5029390851528,42.497060914847225,0.16931099966074592,0.4063745019920319
2024,REG,0,Chase Brown,RB,CIN,3.724212121212122,18.340611353711793,2.609580952380953,229,990,4.323144104803493,7,00-0038597,Chase,Brown,30,C.Brown,890.0631400094491,66.93685999055094,0.29882526781495955,0.39285714285714285
2024,REG,0,Tyler Allgeier,RB,ATL,3.92835403726708,18.97810218978102,2.809261904761904,137,644,4.700729927007299,3,00-0037263,Tyler,Allgeier,25,T.Allgeier,560.0078028172908,83.99219718270922,0.6130817312606512,0.5036496350364964
2024,REG,0,J.K. Dobbins,RB,LAC,3.6169944751381236,21.025641025641026,2.791079096045197,195,905,4.641025641025641,9,00-0036158,Jkaylin,Dobbins,27,J.Dobbins,767.1726895431801,114.82731045681987,0.5980589086292701,0.34375
