game_id,season_type,home_team,away_team,posteam,defteam,location,stadium,roof,surface,temp,wind,qtr,down,ydstogo,yardline_100,time,quarter_seconds_remaining,game_seconds_remaining,score_differential,goal_to_go,posteam_timeouts_remaining,defteam_timeouts_remaining,play_type,rush_attempt,pass_attempt,field_goal_attempt,shotgun,no_huddle,qb_dropback,run_location,run_gap,pass_length,pass_location,air_yards,yards_after_catch,yards_gained,success,epa,touchdown
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,4.0,16,16.0,9:26,566.0,3266.0,0.0,1,2.0,3.0,field_goal,0.0,0.0,1.0,0,0,0.0,,,,,,,0.0,1.0,0.2478923676769482,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,1.0,10,80.0,9:17,557.0,3257.0,-3.0,0,3.0,2.0,run,1.0,0.0,0.0,0,0,0.0,middle,,,,,,-1.0,0.0,-0.948031954,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,2.0,11,81.0,8:36,516.0,3216.0,-3.0,0,3.0,2.0,pass,0.0,1.0,0.0,0,0,1.0,,,,,,,-14.0,0.0,-6.696359839,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,1.0,5,5.0,8:30,510.0,3210.0,3.0,1,1.0,3.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,right,5.0,,0.0,0.0,-0.448300893,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,2.0,5,5.0,8:26,506.0,3206.0,3.0,1,1.0,3.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,right,5.0,,0.0,0.0,-0.881277125,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,3.0,5,5.0,8:18,498.0,3198.0,3.0,1,1.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,right,5.0,0.0,5.0,1.0,2.691886954009533,1.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,1.0,10,75.0,8:11,491.0,3191.0,-10.0,0,2.0,1.0,run,1.0,0.0,0.0,0,0,0.0,left,end,,,,,2.0,0.0,-0.483267964,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,2.0,8,73.0,7:24,444.0,3144.0,-10.0,0,2.0,1.0,run,1.0,0.0,0.0,0,0,0.0,left,tackle,,,,,7.0,0.0,-1.822097914,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,3.0,16,81.0,6:59,419.0,3119.0,-10.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,right,-1.0,,0.0,0.0,-1.115887605,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,4.0,16,81.0,6:54,414.0,3114.0,-10.0,0,2.0,1.0,punt,0.0,0.0,0.0,0,0,0.0,,,,,,,0.0,1.0,0.4499954632483423,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,1.0,10,65.0,6:44,404.0,3104.0,10.0,0,1.0,2.0,run,1.0,0.0,0.0,1,0,0.0,left,end,,,,,4.0,0.0,-0.044034799,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,2.0,6,61.0,6:04,364.0,3064.0,10.0,0,1.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,left,3.0,0.0,3.0,0.0,-0.376883017,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,3.0,3,58.0,5:29,329.0,3029.0,10.0,0,1.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,right,3.0,,0.0,0.0,-1.676421273,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,4.0,3,58.0,5:26,326.0,3026.0,10.0,0,1.0,2.0,punt,0.0,0.0,0.0,0,0,0.0,,,,,,,0.0,0.0,-0.576709022,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,1.0,10,80.0,5:19,319.0,3019.0,-10.0,0,2.0,1.0,pass,0.0,1.0,0.0,0,0,1.0,,,,,,,-6.0,0.0,-1.440316052,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,2.0,16,86.0,4:34,274.0,2974.0,-10.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,4.0,0.0,4.0,0.0,-0.472422538,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,3.0,12,82.0,3:49,229.0,2929.0,-10.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,3.0,5.0,8.0,0.0,-0.260466339,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,4.0,4,74.0,3:10,190.0,2890.0,-10.0,0,2.0,1.0,pass,0.0,1.0,0.0,0,0,1.0,,,short,middle,4.0,2.0,6.0,1.0,3.062271899776533,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,1.0,10,68.0,2:24,144.0,2844.0,-10.0,0,2.0,1.0,run,1.0,0.0,0.0,0,0,0.0,left,tackle,,,,,-1.0,0.0,-0.90972738,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,2.0,11,69.0,1:49,109.0,2809.0,-10.0,0,2.0,1.0,run,1.0,0.0,0.0,0,1,0.0,right,tackle,,,,,2.0,0.0,-0.557045331,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,3.0,9,67.0,1:06,66.0,2766.0,-10.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,,,,,-8.0,0.0,-2.016181879,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,4.0,17,75.0,0:40,40.0,2740.0,-10.0,0,2.0,1.0,punt,0.0,0.0,0.0,0,0,0.0,,,,,,,0.0,1.0,0.006464155,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,1,1.0,10,70.0,0:31,31.0,2731.0,10.0,0,1.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,,,,,-2.0,0.0,-1.005823018,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,12,72.0,15:00,900.0,2700.0,10.0,0,1.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,10.0,0.0,10.0,1.0,0.7908500342164189,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,45.0,14:16,856.0,2656.0,10.0,0,1.0,2.0,run,1.0,0.0,0.0,1,0,0.0,middle,,,,,,3.0,0.0,-0.39460284,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,7,42.0,13:58,838.0,2638.0,10.0,0,1.0,2.0,run,1.0,0.0,0.0,1,1,0.0,left,end,,,,,10.0,1.0,1.084555377601646,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,32.0,13:18,798.0,2598.0,10.0,0,1.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,right,-1.0,4.0,3.0,0.0,-0.186455642,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,7,29.0,12:39,759.0,2559.0,10.0,0,1.0,2.0,run,1.0,0.0,0.0,1,0,0.0,left,guard,,,,,7.0,1.0,0.8900341975968331,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,22.0,12:20,740.0,2540.0,10.0,0,1.0,2.0,run,1.0,0.0,0.0,0,0,0.0,right,end,,,,,7.0,0.0,-0.602467983,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,13,25.0,11:50,710.0,2510.0,10.0,0,1.0,2.0,run,1.0,0.0,0.0,1,0,0.0,middle,,,,,,8.0,1.0,0.728644913,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,5,17.0,11:03,663.0,2463.0,10.0,0,1.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,4.0,13.0,17.0,1.0,2.454536820470821,1.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,75.0,10:59,659.0,2459.0,-17.0,0,2.0,1.0,pass,0.0,1.0,0.0,0,0,1.0,,,short,left,0.0,,0.0,0.0,-0.569987953,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,10,75.0,10:56,656.0,2456.0,-17.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,9.0,3.0,12.0,1.0,1.189248590962961,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,63.0,10:28,628.0,2428.0,-17.0,0,2.0,1.0,run,1.0,0.0,0.0,0,1,0.0,left,tackle,,,,,2.0,0.0,-0.524448788,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,8,61.0,9:52,592.0,2392.0,-17.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,right,6.0,5.0,11.0,1.0,1.1599689088761806,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,50.0,9:17,557.0,2357.0,-17.0,0,2.0,1.0,pass,0.0,1.0,0.0,0,1,1.0,,,deep,right,24.0,15.0,39.0,1.0,2.338539710501209,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,11.0,8:50,530.0,2330.0,-17.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,11.0,,0.0,0.0,-0.43508227,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,10,11.0,8:47,527.0,2327.0,-17.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,11.0,,0.0,0.0,-0.717187921,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,3.0,10,11.0,8:43,523.0,2323.0,-17.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,7.0,3.0,10.0,1.0,2.6278897520387545,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,1,1.0,8:01,481.0,2281.0,-17.0,1,2.0,1.0,run,1.0,0.0,0.0,0,0,0.0,left,guard,,,,,0.0,0.0,-0.291238683,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,1,1.0,7:29,449.0,2249.0,-17.0,1,2.0,1.0,run,1.0,0.0,0.0,0,0,0.0,left,guard,,,,,0.0,0.0,-0.462451904,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,3.0,1,1.0,6:54,414.0,2214.0,-17.0,1,2.0,1.0,run,1.0,0.0,0.0,0,0,1.0,middle,,,,,,1.0,1.0,1.4733392907655798,1.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,75.0,6:50,410.0,2210.0,11.0,0,1.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,deep,right,22.0,,0.0,0.0,-0.484571046,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,10,75.0,6:44,404.0,2204.0,11.0,0,1.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,right,11.0,,0.0,0.0,-0.61943233,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,3.0,10,75.0,6:39,399.0,2199.0,11.0,0,1.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,deep,left,17.0,1.0,18.0,1.0,2.203471365384757,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,57.0,5:47,347.0,2147.0,11.0,0,1.0,2.0,run,1.0,0.0,0.0,1,0,0.0,middle,,,,,,4.0,0.0,-0.180518609,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,6,53.0,5:13,313.0,2113.0,11.0,0,1.0,2.0,run,1.0,0.0,0.0,0,0,1.0,left,tackle,,,,,8.0,1.0,0.9017031287658028,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,45.0,4:27,267.0,2067.0,11.0,0,1.0,2.0,run,1.0,0.0,0.0,1,0,0.0,left,tackle,,,,,0.0,0.0,-0.706570932,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,10,45.0,3:44,224.0,2024.0,11.0,0,1.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,right,4.0,0.0,4.0,0.0,-0.220213222,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,3.0,6,41.0,3:04,184.0,1984.0,11.0,0,1.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,deep,right,20.0,2.0,22.0,1.0,2.305323414620944,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,19.0,2:19,139.0,1939.0,11.0,0,1.0,2.0,run,1.0,0.0,0.0,0,0,0.0,left,guard,,,,,0.0,0.0,-0.405828316,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,10,19.0,2:00,120.0,1920.0,11.0,0,1.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,-2.0,5.0,3.0,1.0,1.2253853514848745,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,8,8.0,1:55,115.0,1915.0,11.0,1,1.0,2.0,run,1.0,0.0,0.0,0,0,0.0,right,end,,,,,6.0,1.0,0.5210648586507887,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,2,2.0,1:49,109.0,1909.0,11.0,1,1.0,2.0,run,1.0,0.0,0.0,0,0,0.0,right,end,,,,,2.0,1.0,1.3688735831237864,1.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,75.0,1:44,104.0,1904.0,-18.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,5.0,4.0,9.0,1.0,0.122979582985863,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,1,66.0,1:23,83.0,1883.0,-18.0,0,2.0,1.0,run,1.0,0.0,0.0,1,1,1.0,middle,,,,,,16.0,1.0,0.9633497761678882,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,50.0,1:01,61.0,1861.0,-18.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,middle,5.0,4.0,9.0,1.0,0.3764155020471662,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,1,41.0,0:42,42.0,1842.0,-18.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,right,4.0,0.0,4.0,1.0,0.2127254790684674,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,37.0,0:37,37.0,1837.0,-18.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,4.0,0.0,4.0,1.0,0.1123602640873286,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,1,28.0,0:28,28.0,1828.0,-18.0,0,1.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,13.0,,0.0,0.0,-0.204264052,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,3.0,1,28.0,0:24,24.0,1824.0,-18.0,0,1.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,deep,right,28.0,,0.0,0.0,-0.333845828,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,4.0,1,28.0,0:19,19.0,1819.0,-18.0,0,1.0,1.0,field_goal,0.0,0.0,1.0,0,0,0.0,,,,,,,0.0,0.0,-2.356327161,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,64.0,0:14,14.0,1814.0,18.0,0,1.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,-3.0,15.0,12.0,1.0,0.1108271300035994,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,1.0,10,52.0,0:08,8.0,1808.0,18.0,0,0.0,0.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,14.0,,0.0,0.0,-0.071724972,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,2,2.0,10,52.0,0:02,2.0,1802.0,18.0,0,0.0,0.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,0.0,36.0,36.0,0.0,-0.21326726,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,3,1.0,10,84.0,14:53,893.0,1793.0,18.0,0,3.0,3.0,run,1.0,0.0,0.0,0,0,0.0,middle,,,,,,4.0,0.0,-0.146910208,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,3,2.0,6,80.0,14:18,858.0,1758.0,18.0,0,3.0,3.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,right,-6.0,9.0,3.0,0.0,-0.373123672,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,3,3.0,3,77.0,13:54,834.0,1734.0,18.0,0,3.0,3.0,pass,0.0,1.0,0.0,1,0,1.0,,,deep,left,21.0,,0.0,0.0,-3.799779841,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,3,1.0,10,32.0,13:42,822.0,1722.0,-18.0,0,3.0,3.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,14.0,5.0,19.0,1.0,1.127694198046811,0.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,3,1.0,10,13.0,12:59,779.0,1679.0,-18.0,0,3.0,3.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,13.0,0.0,13.0,1.0,1.7036234216066075,1.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,3,1.0,10,75.0,12:55,775.0,1675.0,11.0,0,3.0,3.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,-4.0,33.0,29.0,1.0,1.9412358771078289,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,3,1.0,10,46.0,12:15,735.0,1635.0,11.0,0,3.0,3.0,run,1.0,0.0,0.0,1,0,0.0,left,guard,,,,,3.0,0.0,-0.400398368,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,3,2.0,7,43.0,11:52,712.0,1612.0,11.0,0,3.0,3.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,left,7.0,3.0,10.0,1.0,1.244526368798688,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,3,1.0,10,33.0,11:26,686.0,1586.0,11.0,0,3.0,3.0,run,1.0,0.0,0.0,1,0,0.0,middle,,,,,,7.0,1.0,0.4211818220792338,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,3,2.0,3,26.0,10:50,650.0,1550.0,11.0,0,3.0,3.0,pass,0.0,1.0,0.0,0,0,1.0,,,short,right,-1.0,,0.0,0.0,-0.812203705,0.0
2021_01_ARI_TEN,REG,TEN,ARI,ARI,TEN,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,3,3.0,3,26.0,10:45,645.0,1545.0,11.0,0,2.0,3.0,pass,0.0,1.0,0.0,1,0,1.0,,,deep,right,26.0,0.0,26.0,1.0,3.718600628664717,1.0
2021_01_ARI_TEN,REG,TEN,ARI,TEN,ARI,Home,Nissan Stadium,outdoors,grass ,82.0,8.0,3,1.0,15,80.0,10:40,640.0,1540.0,-18.0,0,3.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,7.0,2.0,9.0,1.0,0.686473892,0.0
