season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2020,REG,0,Emmanuel Sanders,WR,NO,6.559506172839505,3.1250955253671084,9.351829268292683,23.495690592838393,61,82,74.39024390243902,726.0,5,2.860655737704917,3.3306203287555327,-0.4699645910506156,00-0027685,Emmanuel,Sanders,17,E.Sanders
2020,REG,0,Hayden Hurst,TE,ATL,6.558548387096774,3.418660985400963,6.696136363636364,10.767951611282173,56,88,63.63636363636363,571.0,6,4.7871428571428565,5.195441399944125,-0.4082985428012682,00-0034830,Hayden,Hurst,81,H.Hurst
2020,REG,0,Amari Cooper,WR,DAL,6.5578125,2.5315409526690544,9.109692307692308,25.37714501225721,92,130,70.76923076923077,1114.0,5,4.61,3.6869751400640007,0.9230248599359996,00-0031544,Amari,Cooper,19,A.Cooper
2020,REG,0,Jalen Reagor,WR,PHI,6.53076923076923,3.281032594239553,13.851481481481482,14.360094763800845,31,54,57.407407407407405,396.0,1,5.553225806451613,5.470692287826298,0.08253351862531577,00-0036387,Jalen,Reagor,18,J.Reagor
2020,REG,0,Eric Ebron,TE,PIT,6.495735294117647,2.9960424945381092,7.624395604395605,14.619355654354289,56,91,61.53846153846154,558.0,5,3.6228571428571428,3.656230578748114,-0.033373435890971415,00-0031387,Eric,Ebron,85,E.Ebron
2020,REG,0,Sterling Shepard,WR,NYG,6.4868539325842685,3.026044201664412,8.160222222222222,18.739697784672853,66,90,73.33333333333333,656.0,3,3.1839393939393936,3.4922379862569866,-0.30829859231759293,00-0032385,Sterling,Shepard,87,S.Shepard
2020,REG,0,Randall Cobb,WR,HOU,6.458292682926828,2.8636152896080707,6.974374999999999,7.098751033736936,38,48,79.16666666666666,441.0,3,4.723421052631578,4.732513176151268,-0.009092123519689466,00-0028002,Randall,Cobb,18,R.Cobb
2020,REG,0,Chris Godwin,WR,TB,6.4354545454545455,2.953453672044493,9.795238095238094,14.691151919866433,65,84,77.38095238095238,840.0,7,4.811692307692309,3.738555946474669,1.0731363612176397,00-0033921,Rod,Godwin,14,C.Godwin
2020,REG,0,Robby Anderson,WR,CAR,6.432755905511811,2.8827387634713024,9.594338235294117,32.6384563625767,95,136,69.85294117647058,1093.0,3,5.475157894736842,4.811136185741002,0.6640217089958398,00-0032688,Robby,Anderson,11,R.Anderson
2020,REG,0,Tee Higgins,WR,CIN,6.4280188679245285,2.4799228597399954,12.045,27.291265435595335,67,108,62.03703703703704,908.0,6,4.621492537313433,3.244749659403016,1.376742877910417,00-0036410,Tamaurice,Higgins,85,T.Higgins
2020,REG,0,Cole Kmet,TE,CHI,6.427096774193548,3.5571709967818976,6.157272727272726,5.759390472303182,28,44,63.63636363636363,243.0,2,5.498928571428571,5.189630391120947,0.309298180307624,00-0036290,Cole,Kmet,85,C.Kmet
2020,REG,0,Dallas Goedert,TE,PHI,6.4071428571428575,2.8509259067268204,8.760153846153848,10.931818443615926,46,65,70.76923076923077,524.0,3,4.491521739130435,4.138771865463368,0.3527498736670669,00-0034351,Dallas,Goedert,88,D.Goedert
2020,REG,0,Anthony Firkser,TE,TEN,6.371621621621622,2.4210218083590065,7.172830188679246,9.694744089970163,39,53,73.58490566037736,387.0,1,3.7053846153846153,3.102038423195095,0.6033461921895205,00-0033455,Anthony,Firkser,86,A.Firkser
2020,REG,0,Cooper Kupp,WR,LAR,6.346637931034483,3.2377422670247293,6.328064516129033,20.567312682494673,92,124,74.19354838709677,974.0,3,5.8128260869565205,4.428676558776318,1.3841495281802025,00-0033908,Cooper,Kupp,10,C.Kupp
2020,REG,0,Mecole Hardman,WR,KC,6.343035714285713,3.408409829710322,10.56032258064516,13.049960336284524,41,62,66.12903225806451,560.0,4,7.199024390243902,6.400721649058064,0.7983027411858377,00-0035140,Mecole,Hardman,17,M.Hardman
2020,REG,0,DeAndre Hopkins,WR,ARI,6.30496855345912,3.142846883761298,8.9670625,33.2071916936309,115,160,71.875,1407.0,6,4.690782608695652,3.629404293483714,1.0613783152119378,00-0030564,DeAndre,Hopkins,10,D.Hopkins
2020,REG,0,Jared Cook,TE,NO,6.297551020408163,2.2008466815976386,11.711,21.528958664619967,37,60,61.66666666666667,504.0,7,3.3056756756756758,2.0086925200277705,1.2969831556479052,00-0027061,Jared,Cook,87,J.Cook
2020,REG,0,Tyler Eifert,TE,JAX,6.290975609756098,2.4778503514365395,8.535,10.641193742038844,36,60,60.0,349.0,2,3.1980555555555554,3.0470493849894162,0.1510061705661392,00-0030549,Tyler,Eifert,88,T.Eifert
2020,REG,0,Jakobi Meyers,WR,NE,6.290133333333334,3.4127916360903354,10.290864197530865,28.29588542603713,59,81,72.8395061728395,729.0,0,3.8045762711864413,3.8641313807546895,-0.05955510956824828,00-0034960,Jakobi,Meyers,16,J.Meyers
2020,REG,0,Michael Pittman,WR,IND,6.276166666666667,3.1740781574080157,8.50311475409836,13.020634601867659,40,61,65.57377049180327,503.0,1,7.08325,5.83581786555059,1.2474321344494097,00-0036252,Michael,Pittman,11,M.Pittman
2020,REG,0,Jarvis Landry,WR,CLE,6.269239130434783,3.2089577951429136,8.78980198019802,21.146141496715313,72,101,71.28712871287128,840.0,3,4.885833333333333,4.1865927124205715,0.6992406209127617,00-0031382,Jarvis,Landry,80,J.Landry
2020,REG,0,Gabriel Davis,WR,BUF,6.266885245901639,3.167483879569995,15.904999999999998,19.454122196137224,35,62,56.451612903225815,599.0,7,3.9342857142857146,3.7027487231820926,0.23153699110362203,00-0036196,Gabriel,Davis,13,G.Davis
2020,REG,0,Antonio Brown,WR,TB,6.250163934426229,3.2126297136176634,8.760483870967741,9.697981484291995,45,62,72.58064516129032,483.0,4,5.747777777777777,5.274193670261415,0.4735841075163627,00-0027793,Antonio,Brown,81,A.Brown
2020,REG,0,Dan Arnold,TE,ARI,6.23810810810811,3.904784194227957,12.61111111111111,13.134932207548133,31,45,68.88888888888889,438.0,4,5.808709677419355,5.3837898718614845,0.42491980555787023,00-0034011,Daniel,Arnold,85,D.Arnold
2020,REG,0,Allen Lazard,WR,GB,6.223333333333334,3.6916468716401,10.180652173913042,11.575385467182766,33,46,71.73913043478261,451.0,3,6.091818181818182,6.452034026250855,-0.3602158444326733,00-0034521,Allen,Lazard,13,A.Lazard
2020,REG,0,Trey Burton,TE,IND,6.222926829268293,3.253626961260987,7.508723404255319,8.859072196003615,28,47,59.57446808510638,250.0,3,3.1674999999999995,3.314748201909096,-0.14724820190909638,00-0030710,Lawrence,Burton,80,T.Burton
2020,REG,0,Kendrick Bourne,WR,SF,6.218,2.8452337081016608,9.648783783783784,18.942925287920474,49,74,66.21621621621621,667.0,2,4.544897959183674,3.472188840655485,1.0727091185281887,00-0033307,Kendrick,Bourne,84,K.Bourne
2020,REG,0,Tyler Lockett,WR,SEA,6.205583333333335,3.3953803506450804,10.005454545454546,28.605030441251948,100,132,75.75757575757575,1054.0,10,3.4657999999999998,4.0285117504045544,-0.5627117504045547,00-0032211,Tyler,Lockett,16,T.Lockett
2020,REG,0,Christian Kirk,WR,ARI,6.191351351351351,3.45400726743457,11.974177215189872,21.894485411545784,48,79,60.75949367088608,621.0,6,3.901875000000001,4.290852385527763,-0.38897738552776184,00-0034775,Christian,Kirk,13,C.Kirk
2020,REG,0,Jalen Guyton,WR,LAC,6.191090909090909,3.0701127569768443,16.405272727272724,19.188351182830452,28,55,50.90909090909091,511.0,3,6.755357142857145,4.957030787958173,1.7983263548989719,00-0035414,Jalen,Guyton,15,J.Guyton
2020,REG,0,Evan Engram,TE,NYG,6.190602409638555,2.947230694005752,7.094220183486239,19.731006925130004,63,109,57.798165137614674,654.0,1,4.7339682539682535,3.822835034784793,0.9111332191834607,00-0033881,Evan,Engram,88,E.Engram
2020,REG,0,Noah Fant,TE,DEN,6.189154929577466,3.4737569946062905,6.9265591397849455,12.758873395658377,62,93,66.66666666666666,673.0,3,6.12016129032258,4.858543879964824,1.261617410357756,00-0035644,Noah,Fant,87,N.Fant
2020,REG,0,Scott Miller,WR,TB,6.188,3.437165888203161,15.31188679245283,14.489925276530395,33,53,62.264150943396224,501.0,3,3.774848484848485,4.119554905194186,-0.3447064203457013,00-0035298,Scott,Miller,10,S.Miller
2020,REG,0,Cole Beasley,WR,BUF,6.186881720430107,3.51071433150835,7.87411214953271,16.62155497247923,82,107,76.63551401869158,967.0,4,4.452804878048781,4.701335437662576,-0.248530559613795,00-0029000,Cole,Beasley,11,C.Beasley
2020,REG,0,Julio Jones,WR,ATL,6.172769230769231,2.7329357101143965,11.734411764705882,14.58130419289702,51,68,75.0,771.0,3,4.7086274509803925,3.284252101176808,1.4243753498035843,00-0027944,Quintorris,Jones,11,J.Jones
2020,REG,0,Willie Snead,WR,BAL,6.159512195121951,3.2268457660593928,8.636458333333332,11.849364013148488,33,48,68.75,432.0,3,6.026969696969696,4.489490310584889,1.537479386384807,00-0030663,Willie,Snead,83,W.Snead
2020,REG,0,Adam Thielen,WR,MIN,6.159423076923077,2.668449227231602,12.134722222222221,32.469092981195644,74,108,68.51851851851852,925.0,14,3.210000000000001,2.938530965514927,0.27146903448507365,00-0030035,Adam,Thielen,19,A.Thielen
2020,REG,0,Robert Tonyan,TE,GB,6.1538775510204085,4.243192497644826,7.873389830508474,11.481953857637912,52,59,88.13559322033898,586.0,11,4.457307692307693,5.850756792760309,-1.3934491004526155,00-0033757,Robert,Tonyan,85,R.Tonyan
2020,REG,0,Larry Fitzgerald,WR,ARI,6.143000000000001,3.3120211133093282,5.915277777777779,9.857564100783703,54,72,75.0,409.0,1,3.557407407407407,3.645406925339284,-0.08799951793187688,00-0022921,Larry,Fitzgerald,11,L.Fitzgerald
2020,REG,0,K.J. Hamler,WR,DEN,6.141764705882352,3.1892486267052083,11.018392857142857,12.221319917604188,30,56,53.57142857142857,381.0,3,4.418333333333333,3.5583349030476588,0.8599984302856742,00-0036412,Kahlee,Hamler,13,K.Hamler
2020,REG,0,JuJu Smith-Schuster,WR,PIT,6.138846153846154,3.0567270458840814,5.827265625,15.716513200868118,97,128,75.78125,831.0,9,4.38618556701031,4.141888591958335,0.24429697505197545,00-0033857,John,Smith-Schuster,19,J.Smith-Schuster
2020,REG,0,Travis Fulgham,WR,PHI,6.100909090909091,2.4917131578078013,13.06313432835821,16.80310401363862,38,67,56.71641791044776,539.0,4,2.8984210526315795,2.3867680857351408,0.5116529668964387,00-0035592,Travis,Fulgham,13,T.Fulgham
2020,REG,0,Christopher Herndon,TE,NYJ,6.088,3.6404059031196843,6.796444444444444,7.523609679538114,31,45,68.88888888888889,287.0,3,4.546129032258063,4.5929903728527375,-0.04686134059467406,00-0034766,Christopher,Herndon,89,C.Herndon
2020,REG,0,DaeSean Hamilton,WR,DEN,6.087142857142857,2.8051718209543752,13.82909090909091,12.051972745999054,23,44,52.27272727272727,293.0,2,3.969130434782609,4.224010739611987,-0.25488030482937774,00-0034370,DaeSean,Hamilton,17,D.Hamilton
2020,REG,0,Calvin Ridley,WR,ATL,6.086571428571428,2.9264692495979574,14.883986013986013,38.893893848163955,90,143,62.93706293706294,1374.0,9,3.0712222222222225,3.0458284758441447,0.025393746378077786,00-0034837,Calvin,Ridley,18,C.Ridley
2020,REG,0,Jamison Crowder,WR,NYJ,6.0845,3.2318027797125466,7.553595505617977,16.537722597642848,59,89,66.29213483146067,699.0,6,5.589491525423728,4.298200759258664,1.2912907661650639,00-0031941,Jamison,Crowder,82,J.Crowder
2020,REG,0,N'Keal Harry,WR,NE,6.038035714285714,2.854030523473694,8.152982456140352,15.775305767056933,33,57,57.89473684210527,309.0,2,3.3327272727272725,2.9321064608299467,0.4006208118973258,00-0035624,N'Keal,Harry,15,N.Harry
2020,REG,0,D.J. Moore,WR,CAR,6.029230769230769,2.510260779717669,13.407881355932204,39.574719285212225,66,118,55.932203389830505,1193.0,4,6.09621212121212,4.254826102503714,1.8413860187084055,00-0034827,Denniston,Moore,12,D.Moore
2020,REG,0,Breshad Perriman,WR,NYJ,5.930833333333333,2.620778233718892,15.574000000000003,22.987058033441006,30,60,50.0,505.0,3,5.662000000000001,4.733315451109865,0.9286845488901356,00-0032054,Breshad,Perriman,19,B.Perriman
2020,REG,0,Mike Gesicki,TE,MIA,5.9181944444444445,2.0491020353898577,11.133882352941177,22.271747418361873,53,85,62.35294117647059,703.0,6,3.7754716981132073,3.341530750383199,0.43394094773000846,00-0034829,Michael,Gesicki,88,M.Gesicki
2020,REG,0,Tyler Boyd,WR,CIN,5.903253012048195,2.741550116144465,8.620636363636363,19.894137935375053,79,110,71.81818181818181,841.0,4,4.76253164556962,3.5931478683363207,1.1693837772332993,00-0033009,Tyler,Boyd,83,T.Boyd
2020,REG,0,CeeDee Lamb,WR,DAL,5.873218390804598,3.015356082812003,9.376486486486488,22.302770301544577,74,111,66.66666666666666,935.0,5,4.560945945945946,4.635239299785805,-0.07429335383985958,00-0036358,Cedarian,Lamb,88,C.Lamb
2020,REG,0,Zach Ertz,TE,PHI,5.858305084745762,2.967404200894425,7.33875,10.144295933373524,36,72,50.0,335.0,1,2.862222222222222,3.1526231731013725,-0.2904009508791505,00-0030061,Zachary,Ertz,86,Z.Ertz
2020,REG,0,Drew Sample,TE,CIN,5.8521875,3.8553461426240454,4.454905660377357,4.953446706024025,40,53,75.47169811320755,349.0,1,5.1995000000000005,4.840522950368609,0.35897704963139176,00-0035631,Drew,Sample,89,D.Sample
2020,REG,0,Zach Pascal,WR,IND,5.831290322580644,2.9433158098848864,10.938873239436619,19.496435385078822,44,71,61.97183098591549,629.0,5,5.584772727272727,4.654480276147283,0.9302924511254442,00-0033251,Zachary,Pascal,14,Z.Pascal
2020,REG,0,Greg Ward,WR,PHI,5.821,3.5234527034270933,6.059240506329114,9.189938449605856,53,79,67.08860759493672,419.0,6,3.032830188679246,3.5792203805890046,-0.5463901919097585,00-0033733,Gregory,Ward,84,G.Ward
2020,REG,0,Damiere Byrd,WR,NE,5.806184210526317,2.981461597646663,11.854415584415584,30.98541347717313,47,77,61.038961038961034,604.0,1,3.493617021276596,4.2802818110909975,-0.7866647898144015,00-0031868,Damiere,Byrd,10,D.Byrd
2020,REG,0,Justin Jefferson,WR,MIN,5.797131147540983,2.6343901965568284,11.500080000000002,35.614547977107755,88,125,70.39999999999999,1400.0,7,5.318977272727273,3.374740373766634,1.944236898960639,00-0036322,Justin,Jefferson,18,J.Jefferson
2020,REG,0,Darren Waller,TE,LV,5.777477477477478,2.953782115922538,7.883931034482759,26.332131710182317,107,145,73.79310344827587,1196.0,9,5.679906542056074,4.868387932476608,0.8115186095794655,00-0031610,Darren,Waller,83,D.Waller
2020,REG,0,Logan Thomas,TE,WAS,5.768918918918919,2.9025726389213498,7.2880909090909105,22.241858606932606,72,110,65.45454545454545,670.0,6,4.099166666666666,3.3990457366549642,0.700120930011702,00-0031260,Logan,Thomas,82,L.Thomas
2020,REG,0,Jimmy Graham,TE,CHI,5.75904761904762,3.0378179744800202,7.101842105263158,11.474137802749594,50,76,65.78947368421053,456.0,8,4.1266,3.96652621323566,0.16007378676434003,00-0027696,Jimmy,Graham,80,J.Graham
2020,REG,0,Gerald Everett,TE,LAR,5.726792452830188,3.6019644774990733,6.309999999999999,10.254299928181632,41,62,66.12903225806451,417.0,1,6.026341463414635,4.983655412288744,1.0426860511258909,00-0033895,Gerald,Everett,81,G.Everett
2020,REG,0,Keenan Allen,WR,LAC,5.726766917293234,2.9445020194984743,7.237823129251701,22.626470563216138,100,147,68.02721088435374,992.0,8,4.651500000000001,4.642977006155443,0.008522993844557902,00-0030279,Keenan,Allen,13,K.Allen
2020,REG,0,Jonnu Smith,TE,TEN,5.722307692307691,3.272765979644888,5.683692307692307,9.4213653635274,41,65,63.07692307692307,448.0,8,6.260487804878049,4.849888360390121,1.4105994444879277,00-0033858,Jonnu,Smith,81,J.Smith
2020,REG,0,Chase Claypool,WR,PIT,5.712242990654206,2.513778395444474,13.304311926605509,30.556269622200226,62,109,56.88073394495413,859.0,9,5.209354838709678,3.4436767496496183,1.7656780890600596,00-0036326,Chase,Claypool,11,C.Claypool
2020,REG,0,Tim Patrick,WR,DEN,5.700263157894736,2.595981617564615,12.461898734177216,19.499485026144836,51,79,64.55696202531645,742.0,6,4.995098039215687,3.9085194590968158,1.0865785801188714,00-0033375,Tim,Patrick,81,T.Patrick
2020,REG,0,T.J. Hockenson,TE,DET,5.689506172839506,3.3251237850143958,7.167425742574258,14.552680619410143,67,101,66.33663366336634,723.0,6,5.062686567164179,5.319777835168202,-0.2570912680040234,00-0035229,Thomas,Hockenson,88,T.Hockenson
2020,REG,0,Chris Conley,WR,JAX,5.675862068965516,2.7858465805720543,10.820317460317462,14.164985256928414,40,63,63.49206349206349,471.0,2,4.70325,3.51405394956612,1.1891960504338797,00-0032128,Christian,Conley,18,C.Conley
2020,REG,0,James Washington,WR,PIT,5.671454545454545,2.2765616170010192,12.993571428571428,15.331970753703198,30,56,53.57142857142857,392.0,5,4.607333333333333,3.324876512479745,1.282456820853588,00-0034676,James,Washington,13,J.Washington
2020,REG,0,George Kittle,TE,SF,5.670377358490566,3.859116871256198,6.921904761904762,11.569348972082128,48,63,76.19047619047619,634.0,2,6.624583333333333,4.351664934478072,2.2729183988552606,00-0033288,George,Kittle,85,G.Kittle
2020,REG,0,Mark Andrews,TE,BAL,5.6320895522388055,2.5955981920808107,10.42590909090909,26.224953551522077,58,88,65.9090909090909,701.0,7,3.386551724137931,3.341108134325743,0.04544358981218766,00-0034753,Mark,Andrews,89,M.Andrews
2020,REG,0,Tyreek Hill,WR,KC,5.626465517241378,3.4330638514174847,13.22511111111111,35.58552812536126,87,135,64.44444444444444,1276.0,15,5.2218390804597705,4.217577847953602,1.0042612325061686,00-0033040,Tyreek,Hill,10,T.Hill
2020,REG,0,Tyler Higbee,TE,LAR,5.625490196078431,3.065636977125739,7.607666666666668,11.964310989258703,44,60,73.33333333333333,521.0,5,5.817045454545454,4.239709345703062,1.5773361088423918,00-0033110,Tyler,Higbee,89,T.Higbee
2020,REG,0,D.J. Chark,WR,JAX,5.609230769230769,2.2804497233154364,14.217096774193546,27.47447755084229,53,93,56.98924731182796,706.0,5,3.3179245283018863,2.933678139656427,0.38424638864545946,00-0034777,Darrell,Chark,17,D.Chark Jr.
2020,REG,0,Isaiah Ford,WR,MIA,5.609210526315789,2.7608451319256404,9.224772727272727,9.552061074450961,28,44,63.63636363636363,276.0,0,2.876071428571428,2.780870324597042,0.0952011039743863,00-0033471,Isaiah,Ford,84,I.Ford
2020,REG,0,Allen Robinson,WR,CHI,5.600753424657534,2.3076742021028633,9.500066225165561,30.49573020236098,102,151,67.54966887417218,1250.0,6,3.6412745098039214,3.274145068721575,0.36712944108234646,00-0031428,Allen,Robinson,12,A.Robinson
2020,REG,0,Michael Gallup,WR,DAL,5.55695238095238,2.7186194355352193,12.126190476190478,27.284084480482747,59,105,56.19047619047619,843.0,5,4.511016949152542,3.2637270450657967,1.2472899040867453,00-0034764,Michael,Gallup,13,M.Gallup
2020,REG,0,Brandon Aiyuk,WR,SF,5.548461538461539,2.7800341384372405,9.6671875,24.621478429510223,60,96,62.5,748.0,5,4.882500000000003,4.0730405189695285,0.8094594810304745,00-0036261,Brandon,Aiyuk,11,B.Aiyuk
2020,REG,0,Jordan Reed,TE,SF,5.539069767441862,2.0924867505134954,8.464782608695655,10.330382275613053,26,46,56.52173913043478,231.0,4,3.2603846153846145,2.5325074084324557,0.7278772069521589,00-0030472,Jordan,Reed,81,J.Reed
2020,REG,0,Marquez Valdes-Scantling,WR,GB,5.532666666666667,3.120286621298216,18.028253968253967,28.07347975895634,33,63,52.38095238095239,690.0,6,7.623939393939393,6.453174686102682,1.1707647078367112,00-0034272,Marquez,Valdes-Scantling,83,M.Valdes-Scantling
2020,REG,0,Anthony Miller,WR,CHI,5.506617647058824,2.956582269264672,9.625263157894736,15.551119586221853,49,76,64.47368421052632,485.0,2,3.1724489795918367,3.8249407224708234,-0.6524917428789867,00-0034353,Anthony,Miller,17,A.Miller
2020,REG,0,Mike Williams,WR,LAC,5.493647058823529,2.081118824413792,15.071176470588238,27.243167144449075,48,85,56.470588235294116,756.0,5,3.4270833333333335,2.656320162509759,0.7707631708235745,00-0033536,Michael,Williams,81,M.Williams
2020,REG,0,Russell Gage,WR,ATL,5.4821,2.819598169622757,8.802660550458715,17.53341800140707,72,109,66.05504587155964,786.0,4,4.086666666666667,4.093116497275221,-0.006449830608554308,00-0034411,Russell,Gage,83,R.Gage
2020,REG,0,Sammy Watkins,WR,KC,5.48,3.6185620963211145,8.076545454545455,8.853778417357958,37,55,67.27272727272727,421.0,2,4.497297297297298,4.850102844428309,-0.35280554713101075,00-0031325,Samuel,Watkins,14,S.Watkins
2020,REG,0,Stefon Diggs,WR,BUF,5.470379746835444,2.9518911362621414,10.242289156626507,33.542188640533446,127,166,76.50602409638554,1535.0,8,3.6747244094488187,3.532189457700051,0.14253495174876774,00-0031588,Stefon,Diggs,14,S.Diggs
2020,REG,0,A.J. Brown,WR,TEN,5.445809523809524,2.404694913284214,11.32141509433962,30.603881365873555,70,106,66.0377358490566,1075.0,11,6.162714285714285,3.6550776018996656,2.50763668381462,00-0035676,Arthur,Brown,11,A.Brown
2020,REG,0,DK Metcalf,WR,SEA,5.427952755905512,2.615326192435222,13.60294573643411,38.00619004611129,83,129,64.34108527131784,1303.0,10,4.733253012048193,3.1945304213628916,1.5387225906853015,00-0035640,DeKaylin,Metcalf,14,D.Metcalf
2020,REG,0,Diontae Johnson,WR,PIT,5.420699300699301,3.16699427028552,8.051388888888887,24.429507574959434,88,144,61.111111111111114,923.0,7,4.6330681818181825,4.3409898100548245,0.29207837176335794,00-0035216,Diontae,Johnson,18,Di.Johnson
2020,REG,0,Darius Slayton,WR,NYG,5.419894736842105,2.3150101130325997,14.059791666666667,34.440401524855446,50,96,52.083333333333336,751.0,3,3.2064000000000004,2.939752340649394,0.2666476593506064,00-0035535,Darius,Slayton,86,D.Slayton
2020,REG,0,Travis Kelce,TE,KC,5.3516935483870975,3.0274271475446954,8.747034482758618,25.279539502270193,105,145,72.41379310344827,1416.0,11,5.846476190476191,4.864403014103026,0.9820731763731656,00-0030506,Travis,Kelce,87,T.Kelce
