play_id,game_id,old_game_id,play_type,yards_gained,run_location,run_gap,epa,rush_attempt,offense_formation,offense_personnel
2727,2024_01_ARI_BUF,2024090801,run,3,middle,,-0.23892288,1.0,PISTOL,"2 C, 1 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2776,2024_01_ARI_BUF,2024090801,run,29,left,end,3.1582735115662217,1.0,SHOTGUN,"2 C, 1 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2808,2024_01_ARI_BUF,2024090801,run,20,middle,,1.398078779107891,1.0,SHOTGUN,"2 C, 1 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2830,2024_01_ARI_BUF,2024090801,run,4,left,end,-0.162869629,1.0,SHOTGUN,"2 C, 1 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2877,2024_01_ARI_BUF,2024090801,run,2,right,tackle,-0.399986421,1.0,SHOTGUN,"2 C, 1 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2899,2024_01_ARI_BUF,2024090801,run,0,left,end,-1.325622667,1.0,SHOTGUN,"2 C, 1 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2979,2024_01_ARI_BUF,2024090801,run,6,right,guard,0.29588879784569144,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3030,2024_01_ARI_BUF,2024090801,run,1,right,end,-0.504330723,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3124,2024_01_ARI_BUF,2024090801,run,5,right,end,2.4538897512247786,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3151,2024_01_ARI_BUF,2024090801,run,-2,left,end,-0.933668315,1.0,UNDER CENTER,"1 C, 3 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR"
3230,2024_01_ARI_BUF,2024090801,run,6,right,guard,2.0386123674106784,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3304,2024_01_ARI_BUF,2024090801,run,2,,,1.053,1.0,SHOTGUN,"2 C, 1 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3345,2024_01_ARI_BUF,2024090801,run,9,middle,,0.8810101165436208,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3367,2024_01_ARI_BUF,2024090801,run,3,left,guard,-1.103715816,1.0,UNDER CENTER,"1 C, 3 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR"
3451,2024_01_ARI_BUF,2024090801,run,-3,right,end,-1.020534619,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3647,2024_01_ARI_BUF,2024090801,run,9,middle,,0.6603889945545234,1.0,UNDER CENTER,"1 C, 1 FB, 3 G, 1 QB, 1 RB, 2 T, 1 TE, 1 WR"
3695,2024_01_ARI_BUF,2024090801,run,7,middle,,0.4606423040968366,1.0,UNDER CENTER,"1 C, 1 FB, 3 G, 1 QB, 1 RB, 2 T, 1 TE, 1 WR"
3719,2024_01_ARI_BUF,2024090801,run,1,left,tackle,-0.45467643,1.0,UNDER CENTER,"1 C, 3 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR"
3741,2024_01_ARI_BUF,2024090801,run,-1,left,guard,-1.196252836,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
4033,2024_01_ARI_BUF,2024090801,run,3,right,guard,-0.699404426,1.0,SHOTGUN,"2 C, 1 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
4094,2024_01_ARI_BUF,2024090801,qb_kneel,-1,,,0,1.0,,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR"
60,2024_01_BAL_KC,2024090500,run,2,left,end,-0.295176591,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
183,2024_01_BAL_KC,2024090500,run,1,middle,,-0.493736951,1.0,UNDER CENTER,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR"
298,2024_01_BAL_KC,2024090500,run,6,right,end,0.3074897282058373,1.0,PISTOL,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 3 WR"
320,2024_01_BAL_KC,2024090500,run,3,middle,,0.002683554,1.0,PISTOL,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR"
342,2024_01_BAL_KC,2024090500,run,11,left,end,0.986947262,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
369,2024_01_BAL_KC,2024090500,run,8,left,end,0.6042370551731437,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
391,2024_01_BAL_KC,2024090500,run,5,right,guard,1.4316431446932256,1.0,UNDER CENTER,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR"
517,2024_01_BAL_KC,2024090500,run,4,middle,,-0.540294341,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
575,2024_01_BAL_KC,2024090500,run,21,right,end,2.185133599792607,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
662,2024_01_BAL_KC,2024090500,run,1,left,end,-0.417142692,1.0,UNDER CENTER,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR"
816,2024_01_BAL_KC,2024090500,run,1,middle,,-0.465420528,1.0,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR"
1133,2024_01_BAL_KC,2024090500,run,6,left,guard,0.4611199893988669,1.0,PISTOL,"1 C, 1 FB, 1 G, 1 QB, 1 RB, 3 T, 3 WR"
1216,2024_01_BAL_KC,2024090500,run,5,right,guard,-0.103667505,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
1238,2024_01_BAL_KC,2024090500,run,7,right,end,-0.826251448,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
1290,2024_01_BAL_KC,2024090500,run,2,right,tackle,-0.368267352,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
1423,2024_01_BAL_KC,2024090500,run,5,left,guard,0.17814106412697583,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1569,2024_01_BAL_KC,2024090500,run,6,right,end,0.26338189211674035,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
1591,2024_01_BAL_KC,2024090500,run,9,right,guard,0.7550980631494895,1.0,UNDER CENTER,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR"
1624,2024_01_BAL_KC,2024090500,run,13,middle,,0.58893001,1.0,PISTOL,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR"
1670,2024_01_BAL_KC,2024090500,run,3,right,end,-0.272266229,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1868,2024_01_BAL_KC,2024090500,run,10,left,guard,0.5497563848039135,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
1890,2024_01_BAL_KC,2024090500,run,6,left,end,0.21251152094919235,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2004,2024_01_BAL_KC,2024090500,run,3,right,end,0.44341946847271174,1.0,UNDER CENTER,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR"
2123,2024_01_BAL_KC,2024090500,qb_kneel,-1,,,0,1.0,,"1 C, 2 G, 1 QB, 2 RB, 2 T, 2 TE, 1 WR"
2199,2024_01_BAL_KC,2024090500,run,5,right,end,-0.026729593,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR"
2404,2024_01_BAL_KC,2024090500,run,1,right,guard,0.44768160293460824,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2573,2024_01_BAL_KC,2024090500,run,-1,right,guard,-0.825870727,1.0,UNDER CENTER,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR"
2661,2024_01_BAL_KC,2024090500,run,5,left,end,-0.082544961,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR"
2695,2024_01_BAL_KC,2024090500,run,2,right,tackle,-0.427387769,1.0,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2774,2024_01_BAL_KC,2024090500,run,3,left,guard,-0.254655682,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2821,2024_01_BAL_KC,2024090500,run,5,left,guard,-0.026172528,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2967,2024_01_BAL_KC,2024090500,run,6,right,guard,0.40218781493604183,1.0,PISTOL,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 3 WR"
2989,2024_01_BAL_KC,2024090500,run,1,right,end,-0.689379877,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3011,2024_01_BAL_KC,2024090500,run,16,right,guard,2.101872509578243,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3071,2024_01_BAL_KC,2024090500,run,3,right,end,-0.634715796,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3198,2024_01_BAL_KC,2024090500,run,3,right,guard,0.084781798,1.0,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR"
3245,2024_01_BAL_KC,2024090500,run,5,right,tackle,-0.076237689,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3267,2024_01_BAL_KC,2024090500,run,2,left,guard,-0.525694226,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3289,2024_01_BAL_KC,2024090500,run,4,left,end,1.0219926617573947,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3311,2024_01_BAL_KC,2024090500,run,0,left,end,-0.430887891,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3398,2024_01_BAL_KC,2024090500,run,8,right,end,0.5516716118436307,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
3445,2024_01_BAL_KC,2024090500,run,9,left,end,0.7446070844307542,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
3467,2024_01_BAL_KC,2024090500,run,5,right,guard,0.098909672,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
3489,2024_01_BAL_KC,2024090500,run,13,right,end,0.8293516874546185,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
3584,2024_01_BAL_KC,2024090500,run,2,left,guard,1.4546875187661499,1.0,UNDER CENTER,"1 C, 1 FB, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 2 WR"
3606,2024_01_BAL_KC,2024090500,run,4,right,end,-0.04237007,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
3651,2024_01_BAL_KC,2024090500,run,2,left,guard,-0.723358042,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
3728,2024_01_BAL_KC,2024090500,run,5,right,tackle,-0.121069165,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR"
3849,2024_01_BAL_KC,2024090500,run,2,right,guard,-0.428090543,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3871,2024_01_BAL_KC,2024090500,run,-2,left,end,-1.016779765,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3983,2024_01_BAL_KC,2024090500,run,9,right,end,0.5522331912070513,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
4058,2024_01_BAL_KC,2024090500,run,3,middle,,0.44040464295540005,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
74,2024_01_CAR_NO,2024090806,run,9,right,end,1.040045574773103,1.0,PISTOL,"2 C, 1 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
96,2024_01_CAR_NO,2024090806,run,2,left,tackle,-0.205263975,1.0,UNDER CENTER,"2 C, 1 FB, 1 G, 1 QB, 2 T, 2 TE, 2 WR"
302,2024_01_CAR_NO,2024090806,run,11,right,tackle,0.7476867896039039,1.0,PISTOL,"2 C, 1 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
324,2024_01_CAR_NO,2024090806,run,-5,left,end,-1.587176358,1.0,UNDER CENTER,"2 C, 1 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
419,2024_01_CAR_NO,2024090806,run,4,right,guard,-0.10421457,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
441,2024_01_CAR_NO,2024090806,run,7,left,end,0.8124792380258441,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
463,2024_01_CAR_NO,2024090806,run,1,middle,,-0.563455936,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
485,2024_01_CAR_NO,2024090806,run,3,left,guard,-0.439006807,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
561,2024_01_CAR_NO,2024090806,run,9,right,guard,0.967597711,1.0,UNDER CENTER,"2 C, 1 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
590,2024_01_CAR_NO,2024090806,run,5,left,guard,-0.057476567,1.0,UNDER CENTER,"2 C, 1 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
612,2024_01_CAR_NO,2024090806,run,12,right,end,0.8236216204240918,1.0,UNDER CENTER,"2 C, 1 G, 1 QB, 2 T, 3 TE, 2 WR"
682,2024_01_CAR_NO,2024090806,run,9,right,tackle,0.6362568151671439,1.0,PISTOL,"2 C, 1 FB, 1 G, 1 QB, 2 T, 2 TE, 2 WR"
704,2024_01_CAR_NO,2024090806,run,5,left,guard,0.8747951944824308,1.0,PISTOL,"2 C, 1 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR"
749,2024_01_CAR_NO,2024090806,run,17,left,end,1.5768384863622487,1.0,PISTOL,"2 C, 1 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
776,2024_01_CAR_NO,2024090806,run,2,right,guard,-0.078948986,1.0,UNDER CENTER,"2 C, 1 FB, 1 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR"
874,2024_01_CAR_NO,2024090806,run,2,right,guard,-0.554349659,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
978,2024_01_CAR_NO,2024090806,run,5,right,guard,0.12640304444357753,1.0,UNDER CENTER,"1 C, 3 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR"
1120,2024_01_CAR_NO,2024090806,run,5,left,end,-0.078553919,1.0,UNDER CENTER,"2 C, 1 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
1190,2024_01_CAR_NO,2024090806,run,4,left,guard,-0.2769258,1.0,UNDER CENTER,"2 C, 1 FB, 1 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR"
1232,2024_01_CAR_NO,2024090806,run,17,right,end,2.283946904237382,1.0,PISTOL,"2 C, 1 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1259,2024_01_CAR_NO,2024090806,run,0,left,end,-0.42883629,1.0,UNDER CENTER,"2 C, 1 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
1391,2024_01_CAR_NO,2024090806,run,4,middle,,-0.11641855,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1413,2024_01_CAR_NO,2024090806,run,3,left,end,-4.797649204,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1514,2024_01_CAR_NO,2024090806,run,2,right,guard,-0.279596995,1.0,UNDER CENTER,"2 C, 1 FB, 1 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR"
1536,2024_01_CAR_NO,2024090806,run,5,right,guard,0.5432911199750379,1.0,UNDER CENTER,"2 C, 1 FB, 1 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR"
1775,2024_01_CAR_NO,2024090806,run,4,left,end,-0.076661867,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2026,2024_01_CAR_NO,2024090806,run,8,left,guard,-0.201052677,1.0,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2226,2024_01_CAR_NO,2024090806,run,-2,right,guard,-1.236818154,1.0,UNDER CENTER,"1 C, 3 G, 1 QB, 1 RB, 2 T, 3 WR"
2329,2024_01_CAR_NO,2024090806,run,8,left,end,-1.297497937,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 3 T, 2 TE, 3 WR"
2428,2024_01_CAR_NO,2024090806,run,4,right,tackle,-0.112595666,1.0,UNDER CENTER,"1 C, 1 FB, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 2 WR"
2450,2024_01_CAR_NO,2024090806,run,7,left,end,0.914319675,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
2598,2024_01_CAR_NO,2024090806,run,5,middle,,0.095050207,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
2611,2024_01_CAR_NO,2024090806,run,2,left,guard,1.235478263522964,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
2643,2024_01_CAR_NO,2024090806,run,1,left,guard,0.42569604952586815,1.0,UNDER CENTER,"1 C, 1 FB, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 1 WR"
2711,2024_01_CAR_NO,2024090806,run,1,left,guard,-0.661730206,1.0,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2958,2024_01_CAR_NO,2024090806,run,3,middle,,4.009450915677007,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3078,2024_01_CAR_NO,2024090806,run,2,left,guard,-0.579923221,1.0,UNDER CENTER,"1 C, 1 FB, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 2 WR"
3129,2024_01_CAR_NO,2024090806,run,6,right,tackle,0.038495721,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
3151,2024_01_CAR_NO,2024090806,run,1,left,tackle,-0.519873576,1.0,PISTOL,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
3173,2024_01_CAR_NO,2024090806,run,3,right,guard,1.0689465299947187,1.0,PISTOL,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
3202,2024_01_CAR_NO,2024090806,run,-2,left,guard,-1.014875513,1.0,UNDER CENTER,"1 C, 1 FB, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 1 WR"
3249,2024_01_CAR_NO,2024090806,run,5,middle,,0.9722000480396673,1.0,UNDER CENTER,"1 C, 1 FB, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 2 WR"
3322,2024_01_CAR_NO,2024090806,run,1,left,tackle,-0.520741598,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
3344,2024_01_CAR_NO,2024090806,run,-1,right,end,-1.637088433,1.0,PISTOL,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
3439,2024_01_CAR_NO,2024090806,run,2,left,guard,-0.769597667,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
