play_id,game_id,old_game_id,play_type,yards_gained,run_location,run_gap,epa,rush_attempt,offense_formation,offense_personnel
3188,2023_10_HOU_CIN,2023111202,run,5,left,tackle,-0.001062842,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
3255,2023_10_HOU_CIN,2023111202,run,17,left,end,1.1067851942498237,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
3300,2023_10_HOU_CIN,2023111202,run,11,left,tackle,1.245225440710783,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
3322,2023_10_HOU_CIN,2023111202,run,8,right,tackle,1.6913097447250038,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
3397,2023_10_HOU_CIN,2023111202,run,2,middle,,-0.274263271,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3419,2023_10_HOU_CIN,2023111202,run,2,left,tackle,-0.497509913,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3519,2023_10_HOU_CIN,2023111202,run,9,left,tackle,0.9338067878270522,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3568,2023_10_HOU_CIN,2023111202,run,14,left,end,0.8905203265603632,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
3597,2023_10_HOU_CIN,2023111202,run,2,left,tackle,-0.282646929,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
3644,2023_10_HOU_CIN,2023111202,run,2,left,guard,-0.360682484,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
3666,2023_10_HOU_CIN,2023111202,run,1,left,end,-0.514168828,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
3921,2023_10_HOU_CIN,2023111202,run,7,middle,,0.31784943328239024,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
3943,2023_10_HOU_CIN,2023111202,run,1,left,guard,-0.549695947,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
4063,2023_10_HOU_CIN,2023111202,run,1,middle,,0.6619049401197117,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
4118,2023_10_HOU_CIN,2023111202,run,4,left,tackle,-0.215230273,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
4140,2023_10_HOU_CIN,2023111202,run,3,right,guard,-0.453141171,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
4298,2023_10_HOU_CIN,2023111202,run,1,middle,,-0.746909601,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
4416,2023_10_HOU_CIN,2023111202,run,4,left,tackle,-0.252457834,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
62,2023_10_IND_NE,2023111200,run,3,middle,,-0.290144901,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
141,2023_10_IND_NE,2023111200,run,7,right,tackle,0.4513859732542187,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR"
163,2023_10_IND_NE,2023111200,run,5,right,end,0.49320347257889807,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
235,2023_10_IND_NE,2023111200,run,9,left,guard,0.8325107650598511,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
257,2023_10_IND_NE,2023111200,run,6,middle,,0.2071975264698267,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR"
279,2023_10_IND_NE,2023111200,run,4,left,guard,-0.131950224,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
301,2023_10_IND_NE,2023111200,run,0,left,tackle,-0.756386781,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
476,2023_10_IND_NE,2023111200,run,10,right,guard,0.6299983873032033,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
498,2023_10_IND_NE,2023111200,run,5,right,guard,0.14975960028823465,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
520,2023_10_IND_NE,2023111200,run,4,left,tackle,0.08761629,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR"
542,2023_10_IND_NE,2023111200,run,2,right,guard,0.45380795700475574,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR"
564,2023_10_IND_NE,2023111200,run,6,left,end,0.31707737,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
586,2023_10_IND_NE,2023111200,run,3,right,tackle,-0.094409537,1.0,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
608,2023_10_IND_NE,2023111200,run,1,right,guard,0.2761750085046515,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
630,2023_10_IND_NE,2023111200,run,-1,left,tackle,-0.774341727,1.0,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
683,2023_10_IND_NE,2023111200,run,0,middle,,-1.218690705,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
705,2023_10_IND_NE,2023111200,run,1,right,end,2.5353736602701247,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
801,2023_10_IND_NE,2023111200,run,2,middle,,-0.179934113,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR"
843,2023_10_IND_NE,2023111200,run,3,right,guard,0.4861301847267896,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
908,2023_10_IND_NE,2023111200,run,2,right,guard,-0.425578096,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
1093,2023_10_IND_NE,2023111200,run,1,left,guard,-0.658481617,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
1171,2023_10_IND_NE,2023111200,run,2,right,tackle,-0.568740513,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1230,2023_10_IND_NE,2023111200,run,0,right,guard,-1.646180397,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1272,2023_10_IND_NE,2023111200,run,1,left,guard,-0.407727719,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR"
1401,2023_10_IND_NE,2023111200,run,4,left,tackle,-0.155395088,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR"
1473,2023_10_IND_NE,2023111200,run,2,left,guard,-0.4483949,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1652,2023_10_IND_NE,2023111200,run,8,middle,,0.2157615552423522,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
1674,2023_10_IND_NE,2023111200,run,4,left,guard,-0.085511665,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
1757,2023_10_IND_NE,2023111200,run,5,left,guard,-0.15867245,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2042,2023_10_IND_NE,2023111200,run,4,left,guard,-0.000974434,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2182,2023_10_IND_NE,2023111200,run,8,middle,,0.49700119253247976,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2211,2023_10_IND_NE,2023111200,run,6,right,guard,0.413258578,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2233,2023_10_IND_NE,2023111200,run,2,left,guard,-0.515841184,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2255,2023_10_IND_NE,2023111200,run,10,left,tackle,1.375816871295683,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2277,2023_10_IND_NE,2023111200,run,2,right,tackle,-0.380493561,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2299,2023_10_IND_NE,2023111200,run,5,right,tackle,0.059913598583079875,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2372,2023_10_IND_NE,2023111200,run,1,middle,,-0.569776111,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2437,2023_10_IND_NE,2023111200,run,3,right,guard,-0.220196382,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2527,2023_10_IND_NE,2023111200,run,8,right,guard,0.34903617505915463,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR"
2556,2023_10_IND_NE,2023111200,run,9,middle,,0.49588697077706456,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2578,2023_10_IND_NE,2023111200,run,8,left,end,0.6896732351742685,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2600,2023_10_IND_NE,2023111200,run,1,right,guard,-0.246499953,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2684,2023_10_IND_NE,2023111200,run,8,right,guard,0.6106355420779437,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2706,2023_10_IND_NE,2023111200,run,5,left,guard,0.2831728032324463,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR"
2728,2023_10_IND_NE,2023111200,run,15,left,end,0.990089632,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2755,2023_10_IND_NE,2023111200,run,9,right,guard,0.7633918585488573,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR"
2777,2023_10_IND_NE,2023111200,run,2,right,guard,0.054480805061757565,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR"
2856,2023_10_IND_NE,2023111200,run,4,middle,,0.15523727785330266,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2878,2023_10_IND_NE,2023111200,run,0,right,guard,-0.992570294,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2973,2023_10_IND_NE,2023111200,run,5,right,guard,0.059786385390907526,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2995,2023_10_IND_NE,2023111200,run,2,right,guard,-0.429556406,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3042,2023_10_IND_NE,2023111200,run,4,left,tackle,-0.066180983,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3315,2023_10_IND_NE,2023111200,run,7,right,guard,0.37971629633102566,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3337,2023_10_IND_NE,2023111200,run,-2,right,tackle,-1.019757199,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3359,2023_10_IND_NE,2023111200,run,6,middle,,1.255759957479313,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3381,2023_10_IND_NE,2023111200,run,-2,right,guard,-0.929660185,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3430,2023_10_IND_NE,2023111200,run,1,right,guard,-0.505924045,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR"
3452,2023_10_IND_NE,2023111200,run,8,right,guard,0.6548808037769049,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3523,2023_10_IND_NE,2023111200,run,-3,left,guard,-0.915526992,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3552,2023_10_IND_NE,2023111200,run,2,left,tackle,-0.757303724,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3792,2023_10_IND_NE,2023111200,run,1,left,guard,0.4638143380288966,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3851,2023_10_IND_NE,2023111200,qb_kneel,-1,,,0,1.0,,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR"
85,2023_10_NO_MIN,2023111204,run,8,right,end,0.1745053466875106,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
112,2023_10_NO_MIN,2023111204,run,3,left,end,-0.234438629,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
366,2023_10_NO_MIN,2023111204,run,3,middle,,0.5761685569304973,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
418,2023_10_NO_MIN,2023111204,run,8,left,guard,0.5159399560652673,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
516,2023_10_NO_MIN,2023111204,run,1,middle,,-0.633766337,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
538,2023_10_NO_MIN,2023111204,run,5,left,end,0.032540311,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
614,2023_10_NO_MIN,2023111204,run,9,left,tackle,0.9581764456816018,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
643,2023_10_NO_MIN,2023111204,run,2,right,tackle,-0.201063726,1.0,UNDER CENTER,"1 C, 2 G, 2 QB, 1 RB, 2 T, 2 TE, 1 WR"
690,2023_10_NO_MIN,2023111204,run,7,right,tackle,0.6766943554393947,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
712,2023_10_NO_MIN,2023111204,run,6,right,end,0.2438610785175115,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
906,2023_10_NO_MIN,2023111204,run,11,right,tackle,0.5954412827268243,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
1011,2023_10_NO_MIN,2023111204,run,4,right,end,0.024522677,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1038,2023_10_NO_MIN,2023111204,run,11,right,end,1.0411143591627479,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1124,2023_10_NO_MIN,2023111204,run,4,right,end,-0.105282005,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1151,2023_10_NO_MIN,2023111204,run,1,left,end,-0.476698455,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
1223,2023_10_NO_MIN,2023111204,run,2,left,end,1.022846760111861,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1286,2023_10_NO_MIN,2023111204,run,5,left,guard,-0.163710766,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1328,2023_10_NO_MIN,2023111204,run,10,middle,,0.2818534863181412,1.0,SHOTGUN,"1 C, 1 FB, 2 G, 1 QB, 2 T, 1 TE, 3 WR"
1402,2023_10_NO_MIN,2023111204,run,-2,right,end,-0.94056984,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1513,2023_10_NO_MIN,2023111204,run,-1,left,end,-0.898287015,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1660,2023_10_NO_MIN,2023111204,run,7,left,end,2.9009987251483835,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1723,2023_10_NO_MIN,2023111204,run,3,left,tackle,-0.257828019,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1844,2023_10_NO_MIN,2023111204,run,13,right,guard,0.6031021334929392,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
1921,2023_10_NO_MIN,2023111204,run,10,left,end,0.892642886,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2236,2023_10_NO_MIN,2023111204,run,7,left,tackle,0.424249736,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2258,2023_10_NO_MIN,2023111204,run,2,right,guard,-0.175609685,1.0,UNDER CENTER,"1 C, 2 G, 2 QB, 1 RB, 2 T, 2 TE, 1 WR"
2280,2023_10_NO_MIN,2023111204,run,0,middle,,-1.886225712,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2359,2023_10_NO_MIN,2023111204,run,9,left,guard,0.5997234850656241,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2388,2023_10_NO_MIN,2023111204,run,6,left,guard,0.11869492148980498,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2474,2023_10_NO_MIN,2023111204,run,3,left,guard,-0.237564146,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2610,2023_10_NO_MIN,2023111204,run,-2,middle,,-0.94389616,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2772,2023_10_NO_MIN,2023111204,run,2,middle,,1.8761247798101977,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2845,2023_10_NO_MIN,2023111204,run,2,,,1.053,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
2881,2023_10_NO_MIN,2023111204,run,2,left,end,-0.518626576,1.0,UNDER CENTER,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR"
2903,2023_10_NO_MIN,2023111204,run,3,left,tackle,-0.390213944,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
2925,2023_10_NO_MIN,2023111204,run,4,left,end,-0.713741046,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3095,2023_10_NO_MIN,2023111204,run,4,right,guard,-0.603746427,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3142,2023_10_NO_MIN,2023111204,run,3,right,end,-0.280364738,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3563,2023_10_NO_MIN,2023111204,run,2,,,1.053,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3670,2023_10_NO_MIN,2023111204,run,8,left,end,1.357416491722688,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3708,2023_10_NO_MIN,2023111204,run,1,left,guard,-0.550003228,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3839,2023_10_NO_MIN,2023111204,run,3,middle,,-0.24686891,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
3947,2023_10_NO_MIN,2023111204,run,2,right,guard,-0.561982402,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
3969,2023_10_NO_MIN,2023111204,run,-4,middle,,-1.319143638,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
4297,2023_10_NO_MIN,2023111204,run,0,right,tackle,-0.413475398,1.0,UNDER CENTER,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR"
4319,2023_10_NO_MIN,2023111204,run,-1,right,end,-0.702653317,1.0,UNDER CENTER,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR"
4348,2023_10_NO_MIN,2023111204,run,-1,right,guard,-0.755538254,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
4505,2023_10_NO_MIN,2023111204,run,3,left,tackle,-0.469473222,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
4527,2023_10_NO_MIN,2023111204,run,6,left,tackle,0.25266677560284734,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
4556,2023_10_NO_MIN,2023111204,run,0,left,end,-0.336893172,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
124,2023_10_NYG_DAL,2023111209,run,1,left,guard,-0.421479297,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
182,2023_10_NYG_DAL,2023111209,run,3,right,tackle,-0.367980787,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 2 RB, 3 T, 1 TE, 2 WR"
204,2023_10_NYG_DAL,2023111209,run,21,left,end,1.828238750109449,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 2 RB, 3 T, 2 TE, 1 WR"
226,2023_10_NYG_DAL,2023111209,run,2,left,tackle,-0.020096157,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
305,2023_10_NYG_DAL,2023111209,run,1,middle,,-2.270352736,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 4 WR"
327,2023_10_NYG_DAL,2023111209,run,0,middle,,-0.603653545,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
356,2023_10_NYG_DAL,2023111209,run,0,left,tackle,-0.83976445,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
457,2023_10_NYG_DAL,2023111209,run,3,left,end,-0.652480864,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 2 RB, 3 T, 3 WR"
521,2023_10_NYG_DAL,2023111209,run,1,left,tackle,-0.714168218,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR"
550,2023_10_NYG_DAL,2023111209,run,-3,left,tackle,-1.189554364,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR"
683,2023_10_NYG_DAL,2023111209,run,4,middle,,-0.2786099,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
705,2023_10_NYG_DAL,2023111209,run,7,left,end,1.7316805638256483,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
748,2023_10_NYG_DAL,2023111209,run,14,right,end,1.7624220682191662,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR"
854,2023_10_NYG_DAL,2023111209,run,3,middle,,-0.283100514,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR"
942,2023_10_NYG_DAL,2023111209,run,3,right,guard,-0.456796278,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR"
