season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
2021,REG,0,Mike Davis,RB,ATL,4.535367793240556,26.811594202898554,2.8415118110236213,138,503,3.6449275362318843,3,00-0032063,Michael,Davis,28,M.Davis,584.565973273072,-84.56597327307202,-0.6172698779056351,0.2846715328467153
2021,REG,0,Aaron Jones,RB,GB,3.797959949937421,14.035087719298245,2.702788461538461,171,799,4.6725146198830405,4,00-0033293,Aaron,Jones,33,A.Jones,748.2985913524427,48.70140864755729,0.2864788743973958,0.38235294117647056
2021,REG,0,Najee Harris,RB,,3.9688999999999988,14.65798045602606,2.767067615658364,307,1200,3.9087947882736156,7,00-0036893,Najee,Harris,22,N.Harris,1261.7318838210792,-80.73188382107924,-0.2682122386082367,0.33554817275747506
2021,REG,0,Javonte Williams,RB,DEN,4.212170542635658,20.689655172413794,2.9866318681318687,203,903,4.448275862068965,4,00-0036997,Javonte,Williams,33,J.Williams,885.6660981804929,11.333901819507105,0.05638757124132888,0.36318407960199006
2021,REG,0,Alex Collins,RB,SEA,3.927956204379563,10.185185185185185,2.715726315789473,108,411,3.8055555555555554,2,00-0032426,Alex,Collins,41,A.Collins,489.1431178878954,-90.14311788789541,-0.8504067725273152,0.27358490566037735
2021,REG,0,Austin Ekeler,RB,LAC,3.629484083424808,22.815533980582526,2.678721052631578,206,911,4.422330097087379,12,00-0033699,Austin,Ekeler,30,A.Ekeler,917.3531843812432,-11.353184381243182,-0.0553813872255765,0.3804878048780488
2021,REG,0,Myles Gaskin,RB,MIA,3.9664869281045756,16.184971098265898,2.76124203821656,173,612,3.53757225433526,3,00-0035311,Myles,Gaskin,37,M.Gaskin,722.2351088012332,-115.2351088012332,-0.6738895251534105,0.30994152046783624
2021,REG,0,Tony Pollard,RB,DAL,3.3145757997218364,16.153846153846153,2.9224639999999993,130,719,5.530769230769231,2,00-0035261,Tony,Pollard,20,T.Pollard,604.3412508441335,102.65874915586653,0.8147519774275122,0.4126984126984127
2021,REG,0,Elijah Mitchell,RB,SF,3.7426168224299077,39.61352657004831,2.9067593582887703,207,963,4.6521739130434785,5,00-0036567,Elijah,Mitchell,25,E.Mitchell,891.7099275784898,57.29007242151022,0.2794637679098059,0.3902439024390244
2021,REG,0,Devontae Booker,RB,NYG,3.422715008431703,16.551724137931036,2.619046153846155,145,593,4.089655172413793,2,00-0032972,Devontae,Booker,28,D.Booker,592.7569208919899,-34.75692089198992,-0.24305539085307637,0.3916083916083916
