play_id,game_id,old_game_id,play_type,yards_gained,run_location,run_gap,epa,rush_attempt,offense_formation,offense_personnel,defenders_in_box,defense_personnel
1487,2023_01_ARI_WAS,2023091007,run,2,left,tackle,-0.383475101,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",6,"3 CB, 2 DE, 2 DT, 1 MLB, 1 OLB, 2 SS"
1552,2023_01_ARI_WAS,2023091007,run,6,right,guard,0.2199657028540969,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",6,"3 CB, 2 DE, 2 DT, 1 MLB, 1 OLB, 2 SS"
1742,2023_01_ARI_WAS,2023091007,run,4,left,end,-0.144362434,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",6,"2 CB, 2 DE, 3 DT, 1 FS, 1 MLB, 2 SS"
1824,2023_01_ARI_WAS,2023091007,run,-3,middle,,-0.745037411,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",6,"3 CB, 2 DE, 2 DT, 1 MLB, 1 OLB, 2 SS"
1925,2023_01_ARI_WAS,2023091007,run,8,right,end,-0.283411509,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",6,"3 CB, 2 DE, 2 DT, 1 FS, 1 MLB, 2 SS"
2389,2023_01_ARI_WAS,2023091007,run,6,left,tackle,0.21355765732005239,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",5,"2 CB, 2 DE, 2 DT, 1 FS, 1 MLB, 1 OLB, 2 SS"
2697,2023_01_ARI_WAS,2023091007,run,5,right,guard,0.5662475766148418,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",5,"3 CB, 2 DE, 1 DT, 1 FS, 1 ILB, 2 OLB, 1 SS"
2744,2023_01_ARI_WAS,2023091007,run,6,left,guard,0.7162407287396491,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",5,"3 CB, 2 DE, 1 DT, 1 FS, 1 ILB, 2 OLB, 1 SS"
2766,2023_01_ARI_WAS,2023091007,run,1,left,tackle,-0.501390288,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",6,"2 CB, 3 DE, 1 FS, 2 ILB, 2 OLB, 1 SS"
2900,2023_01_ARI_WAS,2023091007,run,12,left,end,0.7529116508085281,1.0,UNDER CENTER,"1 C, 1 G, 1 OLB, 1 QB, 1 RB, 3 T, 2 TE, 1 WR",6,"2 CB, 2 DE, 3 DT, 1 FS, 1 MLB, 2 SS"
2935,2023_01_ARI_WAS,2023091007,run,5,right,tackle,0.070772024,1.0,UNDER CENTER,"1 C, 1 G, 1 OLB, 1 QB, 1 RB, 3 T, 2 TE, 1 WR",6,"2 CB, 2 DE, 3 DT, 1 MLB, 1 OLB, 2 SS"
2981,2023_01_ARI_WAS,2023091007,run,2,left,tackle,-0.730722535,1.0,UNDER CENTER,"1 C, 1 G, 1 OLB, 1 QB, 1 RB, 3 T, 2 TE, 1 WR",7,"2 CB, 2 DE, 3 DT, 1 MLB, 1 OLB, 2 SS"
3196,2023_01_ARI_WAS,2023091007,run,-1,right,tackle,-0.708387764,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",6,"3 CB, 2 DE, 2 DT, 1 MLB, 1 OLB, 2 SS"
3225,2023_01_ARI_WAS,2023091007,run,-4,middle,,-1.32849386,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",7,"3 CB, 2 DE, 2 DT, 1 MLB, 1 OLB, 2 SS"
3285,2023_01_ARI_WAS,2023091007,run,4,middle,,-0.124403446,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",5,"2 CB, 2 DE, 1 DT, 1 FS, 1 ILB, 2 OLB, 2 SS"
3327,2023_01_ARI_WAS,2023091007,run,7,left,guard,0.8830502456403337,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",6,"2 CB, 2 DE, 1 DT, 1 FS, 2 ILB, 2 OLB, 1 SS"
3349,2023_01_ARI_WAS,2023091007,run,7,right,tackle,0.2298658883664757,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",6,"2 CB, 2 DE, 1 DT, 1 FS, 2 ILB, 2 OLB, 1 SS"
3392,2023_01_ARI_WAS,2023091007,run,3,left,guard,0.3041365599492565,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",6,"2 CB, 2 DE, 1 FS, 2 ILB, 2 OLB, 2 SS"
3437,2023_01_ARI_WAS,2023091007,run,2,middle,,-0.653670159,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",6,"2 CB, 2 DE, 1 FS, 2 ILB, 2 OLB, 2 SS"
3459,2023_01_ARI_WAS,2023091007,run,6,left,end,2.813332204183098,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",4,"2 CB, 2 DE, 1 FS, 2 ILB, 2 OLB, 2 SS"
3520,2023_01_ARI_WAS,2023091007,run,-1,left,end,-0.922481137,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",6,"3 CB, 3 DE, 1 DT, 1 MLB, 1 OLB, 2 SS"
3612,2023_01_ARI_WAS,2023091007,run,2,right,tackle,-0.344565261,1.0,UNDER CENTER,"2 C, 1 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",6,"2 CB, 3 DE, 1 FS, 2 ILB, 2 OLB, 1 SS"
3641,2023_01_ARI_WAS,2023091007,run,-3,left,end,-1.412333424,1.0,SHOTGUN,"2 C, 1 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"2 CB, 2 DE, 1 FS, 2 ILB, 2 OLB, 2 SS"
3797,2023_01_ARI_WAS,2023091007,run,8,left,guard,0.41764202900230885,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 3 TE, 1 WR",6,"2 CB, 2 DE, 2 DT, 1 FS, 1 MLB, 1 OLB, 2 SS"
3819,2023_01_ARI_WAS,2023091007,run,5,left,tackle,0.7318516375962645,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",6,"2 CB, 2 DE, 2 DT, 1 FS, 1 MLB, 1 OLB, 2 SS"
3841,2023_01_ARI_WAS,2023091007,run,-3,right,end,-0.996432116,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",6,"3 CB, 2 DE, 2 DT, 1 MLB, 1 OLB, 2 SS"
3868,2023_01_ARI_WAS,2023091007,run,6,right,end,0.013936920324340463,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",5,"3 CB, 2 DE, 2 DT, 1 MLB, 1 OLB, 2 SS"
3961,2023_01_ARI_WAS,2023091007,run,0,,,-5.885108877,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 3 TE, 1 WR",6,"2 CB, 3 DE, 2 DT, 1 MLB, 1 OLB, 2 SS"
3999,2023_01_ARI_WAS,2023091007,run,1,left,guard,-0.510332419,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",5,"2 CB, 3 DE, 1 FS, 2 ILB, 2 OLB, 1 SS"
4021,2023_01_ARI_WAS,2023091007,run,3,left,end,-0.255010449,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 3 TE, 1 WR",5,"2 CB, 3 DE, 1 FS, 2 ILB, 2 OLB, 1 SS"
4043,2023_01_ARI_WAS,2023091007,run,3,left,tackle,-0.744060643,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",5,"2 CB, 2 DE, 1 FS, 2 ILB, 2 OLB, 2 SS"
4160,2023_01_ARI_WAS,2023091007,run,3,left,end,-0.095463343,1.0,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",5,"3 CB, 3 DE, 1 DT, 1 FS, 1 MLB, 2 SS"
4294,2023_01_ARI_WAS,2023091007,run,2,left,guard,-0.425510772,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 3 TE, 1 WR",6,"2 CB, 3 DE, 1 FS, 2 ILB, 2 OLB, 1 SS"
4316,2023_01_ARI_WAS,2023091007,run,2,middle,,-0.912007833,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 3 TE, 1 WR",7,"2 CB, 3 DE, 1 FS, 2 ILB, 2 OLB, 1 SS"
4356,2023_01_ARI_WAS,2023091007,run,3,left,end,-0.567369754,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",7,"2 CB, 3 DE, 1 FS, 2 ILB, 2 OLB, 1 SS"
4406,2023_01_ARI_WAS,2023091007,run,3,middle,,-0.095033231,1.0,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",6,"2 CB, 3 DE, 1 FS, 2 ILB, 2 OLB, 1 SS"
108,2023_01_BUF_NYJ,2023091100,run,3,middle,,-0.266490659,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",7,"2 CB, 2 DE, 2 FS, 1 ILB, 1 NT, 2 OLB, 1 SS"
130,2023_01_BUF_NYJ,2023091100,run,2,middle,,-0.530428084,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",7,"2 CB, 2 DE, 2 FS, 1 ILB, 1 NT, 2 OLB, 1 SS"
195,2023_01_BUF_NYJ,2023091100,run,26,left,tackle,1.7978376294486225,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",7,"3 CB, 2 DE, 2 DT, 1 FS, 2 OLB, 1 SS"
413,2023_01_BUF_NYJ,2023091100,run,5,right,tackle,0.073095115,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",6,"3 CB, 2 DE, 1 FS, 1 ILB, 1 NT, 2 OLB, 1 SS"
460,2023_01_BUF_NYJ,2023091100,run,14,middle,,2.3505734838545322,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",4,"3 CB, 2 DE, 1 FS, 1 ILB, 1 NT, 2 OLB, 1 SS"
512,2023_01_BUF_NYJ,2023091100,run,8,middle,,1.0414874604903162,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",6,"2 CB, 2 DE, 1 DT, 2 FS, 1 ILB, 1 NT, 1 OLB, 1 SS"
829,2023_01_BUF_NYJ,2023091100,run,5,left,guard,-0.033550456,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",7,"3 CB, 3 DE, 1 DT, 1 FS, 2 OLB, 1 SS"
851,2023_01_BUF_NYJ,2023091100,run,-4,left,end,-1.36508684,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",7,"3 CB, 3 DE, 1 DT, 1 FS, 2 OLB, 1 SS"
1020,2023_01_BUF_NYJ,2023091100,run,83,right,guard,5.050322447437793,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",7,"2 CB, 2 DE, 2 DT, 2 FS, 2 OLB, 1 SS"
1054,2023_01_BUF_NYJ,2023091100,run,1,right,tackle,-0.500363086,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",8,"2 CB, 3 DE, 1 DT, 2 FS, 2 OLB, 1 SS"
1076,2023_01_BUF_NYJ,2023091100,run,4,middle,,-0.225045718,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",7,"3 CB, 3 DE, 1 DT, 1 FS, 2 OLB, 1 SS"
1164,2023_01_BUF_NYJ,2023091100,run,-5,left,end,-1.223721667,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",6,"3 CB, 2 DE, 1 FS, 1 ILB, 1 NT, 2 OLB, 1 SS"
1264,2023_01_BUF_NYJ,2023091100,run,6,left,end,0.9260298386216164,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",7,"3 CB, 2 DE, 1 FS, 1 ILB, 1 NT, 2 OLB, 1 SS"
1291,2023_01_BUF_NYJ,2023091100,run,12,right,end,0.8717837661970407,1.0,UNDER CENTER,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR",7,"2 CB, 2 DE, 1 DT, 1 FS, 2 ILB, 1 NT, 1 OLB, 1 SS"
1329,2023_01_BUF_NYJ,2023091100,run,-1,middle,,-0.82381076,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",6,"3 CB, 2 DE, 1 DT, 1 FS, 1 ILB, 1 NT, 1 OLB, 1 SS"
1406,2023_01_BUF_NYJ,2023091100,run,3,middle,,-0.480614974,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",6,"3 CB, 2 DE, 1 DT, 1 FS, 1 ILB, 2 OLB, 1 SS"
1524,2023_01_BUF_NYJ,2023091100,run,10,right,end,1.1530462827067822,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR",7,"2 CB, 3 DE, 1 DT, 2 FS, 2 OLB, 1 SS"
1621,2023_01_BUF_NYJ,2023091100,run,13,left,tackle,0.8751082111266442,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",6,"3 CB, 1 DE, 1 FS, 1 ILB, 2 NT, 2 OLB, 1 SS"
1726,2023_01_BUF_NYJ,2023091100,run,2,middle,,0.2193879266269505,1.0,UNDER CENTER,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR",6,"2 CB, 2 DE, 1 FS, 2 ILB, 1 NT, 2 OLB, 1 SS"
1805,2023_01_BUF_NYJ,2023091100,run,7,left,tackle,-0.083462761,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",4,"3 CB, 3 DE, 1 FS, 1 ILB, 1 NT, 1 OLB, 1 SS"
1870,2023_01_BUF_NYJ,2023091100,qb_kneel,-1,,,0,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 2 RB, 2 T, 2 TE, 1 WR",7,"2 CB, 3 DE, 1 DT, 2 FS, 2 OLB, 1 SS"
1928,2023_01_BUF_NYJ,2023091100,run,0,left,guard,-0.575623063,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR",7,"2 CB, 2 DE, 2 DT, 2 FS, 2 OLB, 1 SS"
2053,2023_01_BUF_NYJ,2023091100,run,9,right,guard,0.6558481237152591,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",7,"2 CB, 3 DE, 1 DT, 2 FS, 2 OLB, 1 SS"
2075,2023_01_BUF_NYJ,2023091100,run,-1,left,tackle,-0.811602855,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",7,"3 CB, 3 DE, 1 DT, 1 FS, 2 OLB, 1 SS"
2097,2023_01_BUF_NYJ,2023091100,run,6,middle,,1.0677836263785139,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",5,"3 CB, 3 DE, 1 DT, 1 FS, 2 OLB, 1 SS"
2122,2023_01_BUF_NYJ,2023091100,run,1,left,end,-0.505919984,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",7,"3 CB, 2 DE, 2 DT, 1 FS, 2 OLB, 1 SS"
2151,2023_01_BUF_NYJ,2023091100,run,-4,left,end,-1.406643672,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 2 RB, 2 T, 2 TE, 1 WR",9,"2 CB, 2 DE, 2 DT, 2 FS, 2 OLB, 1 SS"
2259,2023_01_BUF_NYJ,2023091100,run,-1,left,tackle,-0.978949606,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",5,"3 CB, 1 DE, 1 FS, 1 ILB, 2 NT, 2 OLB, 1 SS"
2331,2023_01_BUF_NYJ,2023091100,run,3,left,end,-0.084977145,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",8,"3 CB, 3 DE, 1 DT, 1 FS, 1 ILB, 1 OLB, 1 SS"
2603,2023_01_BUF_NYJ,2023091100,run,4,left,end,-0.163308715,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"3 CB, 2 DE, 1 DT, 1 FS, 1 ILB, 1 NT, 1 OLB, 1 SS"
2747,2023_01_BUF_NYJ,2023091100,run,7,left,end,0.1913307891227305,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",7,"2 CB, 4 DE, 2 FS, 2 OLB, 1 SS"
2874,2023_01_BUF_NYJ,2023091100,run,4,middle,,0.539237377,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",6,"3 CB, 2 DE, 1 FS, 1 ILB, 1 NT, 2 OLB, 1 SS"
2971,2023_01_BUF_NYJ,2023091100,run,6,middle,,0.3382419890258461,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",6,"3 CB, 1 DE, 1 DT, 1 FS, 1 ILB, 1 NT, 2 OLB, 1 SS"
2993,2023_01_BUF_NYJ,2023091100,run,2,left,guard,-0.36889878,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",6,"3 CB, 1 DE, 1 DT, 1 FS, 1 ILB, 1 NT, 2 OLB, 1 SS"
3047,2023_01_BUF_NYJ,2023091100,run,5,middle,,0.029801137512549758,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",8,"2 CB, 2 DE, 2 DT, 2 FS, 2 OLB, 1 SS"
3076,2023_01_BUF_NYJ,2023091100,run,0,middle,,-0.824640782,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",7,"2 CB, 2 DE, 2 DT, 2 FS, 2 OLB, 1 SS"
3123,2023_01_BUF_NYJ,2023091100,run,4,middle,,0.061271476,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"3 CB, 3 DE, 1 DT, 1 FS, 2 OLB, 1 SS"
3145,2023_01_BUF_NYJ,2023091100,run,1,middle,,-0.411405893,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"3 CB, 3 DE, 1 DT, 1 FS, 2 OLB, 1 SS"
3192,2023_01_BUF_NYJ,2023091100,run,6,left,end,0.5627149477077182,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"3 CB, 2 DE, 2 DT, 1 FS, 2 OLB, 1 SS"
3304,2023_01_BUF_NYJ,2023091100,run,0,,,-4.789221386,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",6,"3 CB, 2 DE, 1 FS, 1 ILB, 2 NT, 1 OLB, 1 SS"
3347,2023_01_BUF_NYJ,2023091100,run,6,right,guard,0.33073607756523415,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",8,"2 CB, 3 DE, 1 DT, 2 FS, 2 OLB, 1 SS"
3369,2023_01_BUF_NYJ,2023091100,run,3,right,guard,0.036832238314673305,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",7,"2 CB, 3 DE, 1 DT, 2 FS, 2 OLB, 1 SS"
3391,2023_01_BUF_NYJ,2023091100,run,0,middle,,-1.353701033,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",7,"2 CB, 2 DE, 2 DT, 2 FS, 2 OLB, 1 SS"
3413,2023_01_BUF_NYJ,2023091100,run,2,middle,,1.6155870910733938,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",9,"3 CB, 2 DE, 2 DT, 1 FS, 2 OLB, 1 SS"
3435,2023_01_BUF_NYJ,2023091100,run,-3,right,end,-1.002151354,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 2 RB, 2 T, 2 TE, 1 WR",8,"2 CB, 2 DE, 2 DT, 2 FS, 2 OLB, 1 SS"
3457,2023_01_BUF_NYJ,2023091100,run,1,middle,,-0.424183874,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",8,"2 CB, 2 DE, 2 DT, 2 FS, 2 OLB, 1 SS"
3489,2023_01_BUF_NYJ,2023091100,run,6,right,tackle,-0.309753425,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"3 CB, 2 DE, 2 DT, 1 FS, 2 OLB, 1 SS"
3571,2023_01_BUF_NYJ,2023091100,run,7,left,end,0.037364342,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",4,"3 CB, 2 DE, 1 FS, 1 ILB, 1 NT, 2 OLB, 1 SS"
3860,2023_01_BUF_NYJ,2023091100,qb_kneel,-1,,,0,1.0,,"1 C, 2 G, 1 QB, 2 RB, 2 T, 2 TE, 1 WR",0,"3 CB, 2 DE, 2 DT, 1 FS, 2 OLB, 1 SS"
3965,2023_01_BUF_NYJ,2023091100,run,3,middle,,-0.646993195,1.0,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",5,"3 CB, 1 DE, 1 DT, 1 FS, 1 ILB, 1 NT, 2 OLB, 1 SS"
80,2023_01_CAR_ATL,2023091000,run,8,left,tackle,0.27263877680525184,1.0,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",6,"2 CB, 1 DE, 1 DT, 2 FS, 2 ILB, 2 OLB, 1 SS"
