play_id,game_id,old_game_id,play_type,yards_gained,run_location,run_gap,epa,rush_attempt,offense_formation,offense_personnel,defenders_in_box,defense_personnel
3154,2022_10_JAX_KC,2022111303,run,11,right,guard,0.7819099146872759,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
3255,2022_10_JAX_KC,2022111303,run,1,left,end,-0.448501167,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB"
3351,2022_10_JAX_KC,2022111303,run,4,middle,,-0.054079926,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
3372,2022_10_JAX_KC,2022111303,run,3,left,end,-0.129730706,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB"
3568,2022_10_JAX_KC,2022111303,run,2,left,end,-0.418687859,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
3589,2022_10_JAX_KC,2022111303,run,1,middle,,-0.307505022,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
3646,2022_10_JAX_KC,2022111303,run,4,middle,,-1.044502333,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
3678,2022_10_JAX_KC,2022111303,run,5,left,tackle,-0.128490122,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
3706,2022_10_JAX_KC,2022111303,run,-1,left,guard,-1.291350935,1.0,I_FORM,"6 OL, 2 RB, 1 TE, 1 WR",9.0,"4 DL, 4 LB, 3 DB"
3770,2022_10_JAX_KC,2022111303,run,2,left,guard,-0.321848759,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
3791,2022_10_JAX_KC,2022111303,run,4,left,guard,0.18180761503754184,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",8.0,"3 DL, 4 LB, 4 DB"
3819,2022_10_JAX_KC,2022111303,run,5,left,end,0.823036193,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
3840,2022_10_JAX_KC,2022111303,qb_kneel,-1,,,-2.154694259,1.0,,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
57,2022_10_LAC_SF,2022111311,run,0,right,tackle,-0.558898586,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,"4 DL, 2 LB, 5 DB"
130,2022_10_LAC_SF,2022111311,run,1,middle,,-0.375779419,1.0,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
164,2022_10_LAC_SF,2022111311,run,5,left,tackle,-0.157663023,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
324,2022_10_LAC_SF,2022111311,run,4,right,tackle,-0.197174111,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB"
345,2022_10_LAC_SF,2022111311,run,5,middle,,0.45366090652532876,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB"
366,2022_10_LAC_SF,2022111311,run,7,left,guard,0.7880825521424413,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB"
387,2022_10_LAC_SF,2022111311,run,-1,middle,,-0.779928275,1.0,PISTOL,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
488,2022_10_LAC_SF,2022111311,run,7,right,guard,0.3002326297573745,1.0,I_FORM,"2 RB, 1 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB"
513,2022_10_LAC_SF,2022111311,run,2,left,guard,-0.146768136,1.0,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB"
534,2022_10_LAC_SF,2022111311,run,4,middle,,0.40486462810076773,1.0,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
589,2022_10_LAC_SF,2022111311,run,7,middle,,0.42393783322768286,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
610,2022_10_LAC_SF,2022111311,run,0,right,guard,-2.266181433,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",9.0,"4 DL, 3 LB, 4 DB"
675,2022_10_LAC_SF,2022111311,run,2,middle,,-0.479102719,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
696,2022_10_LAC_SF,2022111311,run,4,middle,,-0.161537727,1.0,JUMBO,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
741,2022_10_LAC_SF,2022111311,run,2,right,tackle,-0.386598704,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
932,2022_10_LAC_SF,2022111311,run,3,right,tackle,-0.412332898,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
1028,2022_10_LAC_SF,2022111311,run,-1,left,end,-0.999882568,1.0,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
1136,2022_10_LAC_SF,2022111311,run,-1,right,end,-0.698742913,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
1266,2022_10_LAC_SF,2022111311,run,7,right,tackle,0.22900295164436102,1.0,SHOTGUN,"2 RB, 1 TE, 2 WR",5.0,"2 DL, 4 LB, 5 DB"
1287,2022_10_LAC_SF,2022111311,run,2,right,end,-0.861077507,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1392,2022_10_LAC_SF,2022111311,run,2,middle,,0.5490541167091578,1.0,SINGLEBACK,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
1610,2022_10_LAC_SF,2022111311,run,3,middle,,-0.488389052,1.0,I_FORM,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB"
1809,2022_10_LAC_SF,2022111311,run,3,middle,,0.047281388950068504,1.0,PISTOL,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB"
1843,2022_10_LAC_SF,2022111311,run,1,middle,,-0.082519702,1.0,JUMBO,"2 RB, 3 TE, 0 WR",10.0,"4 DL, 4 LB, 3 DB"
1871,2022_10_LAC_SF,2022111311,run,1,middle,,1.3337383967882488,1.0,JUMBO,"2 RB, 3 TE, 0 WR",10.0,"4 DL, 4 LB, 3 DB"
2117,2022_10_LAC_SF,2022111311,run,11,middle,,0.5810578188975342,1.0,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
2184,2022_10_LAC_SF,2022111311,run,5,left,guard,2.0157717331894673,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
2396,2022_10_LAC_SF,2022111311,run,15,right,tackle,0.8444534803275019,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
2421,2022_10_LAC_SF,2022111311,run,5,left,end,-0.00188881,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB"
2442,2022_10_LAC_SF,2022111311,run,4,middle,,0.10138710401952267,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB"
2463,2022_10_LAC_SF,2022111311,run,0,middle,,-1.318999215,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB"
2484,2022_10_LAC_SF,2022111311,run,1,middle,,1.791364536,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",9.0,"4 DL, 3 LB, 4 DB"
2505,2022_10_LAC_SF,2022111311,run,12,middle,,0.7709689200273715,1.0,PISTOL,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB"
2526,2022_10_LAC_SF,2022111311,run,10,middle,,0.6012659085099585,1.0,PISTOL,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB"
2547,2022_10_LAC_SF,2022111311,run,0,middle,,-0.498383039,1.0,PISTOL,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB"
2712,2022_10_LAC_SF,2022111311,run,12,right,guard,0.8671381226740777,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB"
2740,2022_10_LAC_SF,2022111311,run,2,middle,,-0.489074231,1.0,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
2834,2022_10_LAC_SF,2022111311,run,8,left,tackle,0.6574988598003983,1.0,PISTOL,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
2855,2022_10_LAC_SF,2022111311,run,6,left,tackle,0.37798801832832396,1.0,PISTOL,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
2972,2022_10_LAC_SF,2022111311,run,2,left,end,-0.465100312,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
3017,2022_10_LAC_SF,2022111311,run,2,middle,,0.5237508383579552,1.0,I_FORM,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
3042,2022_10_LAC_SF,2022111311,run,-1,right,tackle,-0.833474471,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
3173,2022_10_LAC_SF,2022111311,run,5,right,end,0.1003185180015862,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
3355,2022_10_LAC_SF,2022111311,run,9,left,guard,0.6389171443879604,1.0,PISTOL,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
3380,2022_10_LAC_SF,2022111311,run,4,left,guard,0.1949185561388731,1.0,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
3404,2022_10_LAC_SF,2022111311,run,7,left,guard,0.35684738273266703,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
3425,2022_10_LAC_SF,2022111311,run,3,middle,,0.2701397615019232,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
3446,2022_10_LAC_SF,2022111311,run,0,right,guard,-0.437094294,1.0,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
3515,2022_10_LAC_SF,2022111311,run,2,left,guard,0.7708004642045125,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",9.0,"3 DL, 4 LB, 4 DB"
3702,2022_10_LAC_SF,2022111311,run,12,middle,,0.6339006214402616,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
3723,2022_10_LAC_SF,2022111311,run,1,middle,,-0.485807464,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
3744,2022_10_LAC_SF,2022111311,run,0,right,guard,-0.745937444,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
3805,2022_10_LAC_SF,2022111311,run,-3,right,end,-1.037389711,1.0,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
4029,2022_10_LAC_SF,2022111311,run,6,right,guard,0.5998601399769541,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
4050,2022_10_LAC_SF,2022111311,run,1,middle,,-0.391727299,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",9.0,"3 DL, 5 LB, 3 DB"
4081,2022_10_LAC_SF,2022111311,run,-1,left,guard,-2.352560121,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR",9.0,"3 DL, 5 LB, 3 DB"
4202,2022_10_LAC_SF,2022111311,qb_kneel,-1,,,-1.615845961,1.0,,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
208,2022_10_MIN_BUF,2022111301,run,-1,left,tackle,-1.256337438,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
260,2022_10_MIN_BUF,2022111301,run,1,left,tackle,-0.38695177,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB"
409,2022_10_MIN_BUF,2022111301,run,21,right,tackle,1.5620226767205168,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
430,2022_10_MIN_BUF,2022111301,run,-1,middle,,-0.585488738,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
451,2022_10_MIN_BUF,2022111301,run,5,right,tackle,1.507595410977956,1.0,SHOTGUN,"6 OL, 1 RB, 0 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
510,2022_10_MIN_BUF,2022111301,run,0,,,-1.303348701,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
648,2022_10_MIN_BUF,2022111301,run,-1,left,end,-0.795365107,1.0,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB"
674,2022_10_MIN_BUF,2022111301,run,8,left,guard,0.22860736155416816,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
755,2022_10_MIN_BUF,2022111301,run,-1,left,tackle,-0.820175511,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
798,2022_10_MIN_BUF,2022111301,run,12,middle,,1.9697925322689116,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 5 LB, 5 DB"
819,2022_10_MIN_BUF,2022111301,run,8,right,end,0.9540535121341236,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
845,2022_10_MIN_BUF,2022111301,run,1,right,end,0.7509694690234028,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB"
902,2022_10_MIN_BUF,2022111301,run,11,right,tackle,0.7511771065182984,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
997,2022_10_MIN_BUF,2022111301,run,0,left,guard,-0.535029652,1.0,SINGLEBACK,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
1018,2022_10_MIN_BUF,2022111301,run,4,middle,,0.45509308931650594,1.0,SHOTGUN,"6 OL, 2 RB, 1 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
1041,2022_10_MIN_BUF,2022111301,run,-1,middle,,-0.818442224,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1175,2022_10_MIN_BUF,2022111301,run,1,right,end,-0.634952445,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
1230,2022_10_MIN_BUF,2022111301,run,9,right,tackle,0.6688564124051481,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
1251,2022_10_MIN_BUF,2022111301,run,7,left,guard,0.3505258049117401,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
1349,2022_10_MIN_BUF,2022111301,run,-5,left,tackle,-1.350560697,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB"
1490,2022_10_MIN_BUF,2022111301,run,2,left,tackle,-0.449056841,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
1559,2022_10_MIN_BUF,2022111301,run,18,right,end,1.0727074830792844,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1609,2022_10_MIN_BUF,2022111301,run,9,right,tackle,0.6441287699854001,1.0,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
1634,2022_10_MIN_BUF,2022111301,run,7,left,end,-6.249787743,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1821,2022_10_MIN_BUF,2022111301,run,25,left,guard,1.426237006788142,1.0,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
2159,2022_10_MIN_BUF,2022111301,run,3,right,guard,-0.11784732,1.0,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
2209,2022_10_MIN_BUF,2022111301,run,5,right,end,0.14153416827321053,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
2363,2022_10_MIN_BUF,2022111301,run,1,middle,,-0.40912452,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
2444,2022_10_MIN_BUF,2022111301,run,-6,right,end,-1.291807482,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB"
2676,2022_10_MIN_BUF,2022111301,run,0,left,guard,-0.537576132,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
2697,2022_10_MIN_BUF,2022111301,run,5,left,guard,-0.171816803,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
2806,2022_10_MIN_BUF,2022111301,run,8,left,end,0.5691632846137509,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
2858,2022_10_MIN_BUF,2022111301,run,0,right,guard,-1.422136396,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
2949,2022_10_MIN_BUF,2022111301,run,81,left,tackle,6.895170891657472,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
3133,2022_10_MIN_BUF,2022111301,run,0,left,guard,-0.569182436,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
3223,2022_10_MIN_BUF,2022111301,run,7,left,guard,0.18201403610873967,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
3366,2022_10_MIN_BUF,2022111301,run,1,left,tackle,-0.483222399,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
3445,2022_10_MIN_BUF,2022111301,run,2,right,end,1.887692313408479,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
3527,2022_10_MIN_BUF,2022111301,run,-2,right,tackle,-1.865322676,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
