game_id,pfr_game_id,season,game_type,week,player,pfr_player_id,position,team,opponent,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct,.progress
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Max Mitchell,MitcMa02,T,NYJ,BAL,84.0,1.0,0.0,0.0,3.0,0.11,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Alijah Vera-Tucker,VeraAl00,G,NYJ,BAL,84.0,1.0,0.0,0.0,3.0,0.11,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,George Fant,FantGe00,T,NYJ,BAL,84.0,1.0,0.0,0.0,3.0,0.11,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Laken Tomlinson,TomlLa01,G,NYJ,BAL,84.0,1.0,0.0,0.0,3.0,0.11,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Connor McGovern,McGoCo00,C,NYJ,BAL,84.0,1.0,0.0,0.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Joe Flacco,FlacJo00,QB,NYJ,BAL,84.0,1.0,0.0,0.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Tyler Conklin,ConkTy00,TE,NYJ,BAL,77.0,0.92,0.0,0.0,3.0,0.11,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Elijah Moore,MoorEl00,WR,NYJ,BAL,75.0,0.89,0.0,0.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Corey Davis,DaviCo03,WR,NYJ,BAL,57.0,0.68,0.0,0.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Michael Carter,CartMi03,RB,NYJ,BAL,50.0,0.6,0.0,0.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Garrett Wilson,WilsGa00,WR,NYJ,BAL,41.0,0.49,0.0,0.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Braxton Berrios,BerrBr00,WR,NYJ,BAL,39.0,0.46,0.0,0.0,11.0,0.41,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Breece Hall,HallBr03,RB,NYJ,BAL,38.0,0.45,0.0,0.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,C.J. Uzomah,UzomC.00,TE,NYJ,BAL,23.0,0.27,0.0,0.0,14.0,0.52,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Lawrence Cager,CageLa01,WR,NYJ,BAL,10.0,0.12,0.0,0.0,11.0,0.41,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Jeff Smith,SmitJe03,WR,NYJ,BAL,10.0,0.12,0.0,0.0,8.0,0.3,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Sauce Gardner,GardSa00,DB,NYJ,BAL,0.0,0.0,56.0,1.0,6.0,0.22,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,C.J. Mosley,MoslC.00,LB,NYJ,BAL,0.0,0.0,56.0,1.0,6.0,0.22,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,D.J. Reed,ReedD.00,CB,NYJ,BAL,0.0,0.0,56.0,1.0,2.0,0.07,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Lamarcus Joyner,JoynLa00,SS,NYJ,BAL,0.0,0.0,56.0,1.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Jordan Whitehead,WhitJo03,SS,NYJ,BAL,0.0,0.0,55.0,0.98,6.0,0.22,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Quincy Williams,WillQu01,LB,NYJ,BAL,0.0,0.0,51.0,0.91,2.0,0.07,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Kwon Alexander,AlexKw00,LB,NYJ,BAL,0.0,0.0,37.0,0.66,1.0,0.04,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Quinnen Williams,WillQu00,NT,NYJ,BAL,0.0,0.0,36.0,0.64,4.0,0.15,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Sheldon Rankins,RankSh00,DT,NYJ,BAL,0.0,0.0,30.0,0.54,1.0,0.04,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Carl Lawson,LawsCa00,DE,NYJ,BAL,0.0,0.0,29.0,0.52,1.0,0.04,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,John Franklin-Myers,FranJo02,DE,NYJ,BAL,0.0,0.0,28.0,0.5,1.0,0.04,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Micheal Clemons,ClemMi03,DE,NYJ,BAL,0.0,0.0,24.0,0.43,17.0,0.63,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Solomon Thomas,ThomSo00,DT,NYJ,BAL,0.0,0.0,20.0,0.36,1.0,0.04,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Jacob Martin,MartJa02,DE,NYJ,BAL,0.0,0.0,19.0,0.34,22.0,0.81,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Jermaine Johnson II,JohnJe07,LB,NYJ,BAL,0.0,0.0,19.0,0.34,16.0,0.59,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Nathan Shepherd,ShepNa00,DT,NYJ,BAL,0.0,0.0,19.0,0.34,8.0,0.3,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Michael Carter II,CartMi02,CB,NYJ,BAL,0.0,0.0,18.0,0.32,4.0,0.15,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Bryce Hall,HallBr02,CB,NYJ,BAL,0.0,0.0,5.0,0.09,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Brandin Echols,EchoBr00,CB,NYJ,BAL,0.0,0.0,1.0,0.02,16.0,0.59,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Tony Adams,AdamTo03,DB,NYJ,BAL,0.0,0.0,1.0,0.02,12.0,0.44,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Justin Hardee,HardJu01,CB,NYJ,BAL,0.0,0.0,0.0,0.0,22.0,0.81,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Jamien Sherwood,SherJa00,LB,NYJ,BAL,0.0,0.0,0.0,0.0,22.0,0.81,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Marcell Harris,HarrMa03,LB,NYJ,BAL,0.0,0.0,0.0,0.0,18.0,0.67,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Ashtyn Davis,DaviAs00,SS,NYJ,BAL,0.0,0.0,0.0,0.0,18.0,0.67,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Braden Mann,MannBr01,P,NYJ,BAL,0.0,0.0,0.0,0.0,10.0,0.37,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Thomas Hennessy,HennTh00,LS,NYJ,BAL,0.0,0.0,0.0,0.0,9.0,0.33,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Greg Zuerlein,ZuerGr00,K,NYJ,BAL,0.0,0.0,0.0,0.0,5.0,0.19,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Ty Johnson,JohnTy02,RB,NYJ,BAL,0.0,0.0,0.0,0.0,5.0,0.19,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Dan Feeney,FeenDa00,G,NYJ,BAL,0.0,0.0,0.0,0.0,3.0,0.11,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Ben Powers,PoweBe00,G,BAL,NYJ,56.0,1.0,0.0,0.0,4.0,0.15,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Morgan Moses,MoseMo00,T,BAL,NYJ,56.0,1.0,0.0,0.0,4.0,0.15,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Kevin Zeitler,ZeitKe00,G,BAL,NYJ,56.0,1.0,0.0,0.0,4.0,0.15,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Tyler Linderbaum,LindTy00,C,BAL,NYJ,56.0,1.0,0.0,0.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Lamar Jackson,JackLa00,QB,BAL,NYJ,56.0,1.0,0.0,0.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Mark Andrews,AndrMa00,TE,BAL,NYJ,47.0,0.84,0.0,0.0,1.0,0.04,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Rashod Bateman,BateRa00,WR,BAL,NYJ,37.0,0.66,0.0,0.0,1.0,0.04,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Patrick Ricard,RicaPa00,FB,BAL,NYJ,36.0,0.64,0.0,0.0,2.0,0.07,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Kenyan Drake,DrakKe00,RB,BAL,NYJ,33.0,0.59,0.0,0.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Patrick Mekari,MekaPa00,G,BAL,NYJ,32.0,0.57,0.0,0.0,4.0,0.15,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Devin Duvernay,DuveDe00,WR,BAL,NYJ,29.0,0.52,0.0,0.0,9.0,0.33,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Demarcus Robinson,RobiDe01,WR,BAL,NYJ,25.0,0.45,0.0,0.0,1.0,0.04,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Isaiah Likely,LikeIs00,TE,BAL,NYJ,25.0,0.45,0.0,0.0,1.0,0.04,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Ja'Wuan James,JameJa01,T,BAL,NYJ,24.0,0.43,0.0,0.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Josh Oliver,OlivJo00,TE,BAL,NYJ,19.0,0.34,0.0,0.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Justice Hill,HillJu00,RB,BAL,NYJ,11.0,0.2,0.0,0.0,14.0,0.52,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Mike Davis,DaviMi01,RB,BAL,NYJ,7.0,0.13,0.0,0.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Tylan Wallace,WallTy00,WR,BAL,NYJ,6.0,0.11,0.0,0.0,16.0,0.59,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,James Proche,ProcJa00,WR,BAL,NYJ,5.0,0.09,0.0,0.0,1.0,0.04,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Chuck Clark,ClarCh00,SS,BAL,NYJ,0.0,0.0,84.0,1.0,4.0,0.15,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Marlon Humphrey,HumpMa00,CB,BAL,NYJ,0.0,0.0,84.0,1.0,3.0,0.11,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Patrick Queen,QueePa00,LB,BAL,NYJ,0.0,0.0,84.0,1.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Marcus Williams,WillMa06,FS,BAL,NYJ,0.0,0.0,84.0,1.0,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Kyle Fuller,FullKy00,CB,BAL,NYJ,0.0,0.0,80.0,0.95,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Odafe Oweh,OwehJa00,LB,BAL,NYJ,0.0,0.0,68.0,0.81,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Brandon Stephens,StepBr01,FS,BAL,NYJ,0.0,0.0,58.0,0.69,14.0,0.52,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Justin Houston,HousJu00,LB,BAL,NYJ,0.0,0.0,54.0,0.64,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Michael Pierce,PierMi00,NT,BAL,NYJ,0.0,0.0,45.0,0.54,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Nnamdi Madubuike,MaduJu00,DT,BAL,NYJ,0.0,0.0,43.0,0.51,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Kyle Hamilton,HamiKy00,DB,BAL,NYJ,0.0,0.0,42.0,0.5,22.0,0.81,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Calais Campbell,CampCa99,DE,BAL,NYJ,0.0,0.0,41.0,0.49,8.0,0.3,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Broderick Washington Jr.,WashBr01,DT,BAL,NYJ,0.0,0.0,34.0,0.4,8.0,0.3,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Josh Bynes,ByneJo00,LB,BAL,NYJ,0.0,0.0,32.0,0.38,0.0,0.0,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Steven Means,MeanSt00,LB,BAL,NYJ,0.0,0.0,28.0,0.33,9.0,0.33,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Brent Urban,UrbaBr00,DE,BAL,NYJ,0.0,0.0,25.0,0.3,8.0,0.3,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Malik Harrison,HarrMa06,LB,BAL,NYJ,0.0,0.0,22.0,0.26,18.0,0.67,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Damarion Williams,WillDa15,DB,BAL,NYJ,0.0,0.0,13.0,0.15,15.0,0.56,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Jalyn Armour-Davis,ArmoJa00,DB,BAL,NYJ,0.0,0.0,3.0,0.04,12.0,0.44,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Kristian Welch,WelcKr00,LB,BAL,NYJ,0.0,0.0,0.0,0.0,23.0,0.85,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Geno Stone,StonGe00,SS,BAL,NYJ,0.0,0.0,0.0,0.0,22.0,0.81,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Josh Ross,RossJo01,LB,BAL,NYJ,0.0,0.0,0.0,0.0,18.0,0.67,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Del'Shawn Phillips,PhilDe00,LB,BAL,NYJ,0.0,0.0,0.0,0.0,18.0,0.67,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Jordan Stout,StouJo00,P,BAL,NYJ,0.0,0.0,0.0,0.0,10.0,0.37,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Nick Moore,MoorNi00,LS,BAL,NYJ,0.0,0.0,0.0,0.0,10.0,0.37,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Justin Tucker,TuckJu00,K,BAL,NYJ,0.0,0.0,0.0,0.0,9.0,0.33,True
2022_01_BAL_NYJ,202209110nyj,2022,REG,1,Ben Cleveland,ClevBe00,G,BAL,NYJ,0.0,0.0,0.0,0.0,4.0,0.15,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Joseph Noteboom,NoteJo00,T,LA,BUF,67.0,1.0,0.0,0.0,2.0,0.11,True
2022_01_BUF_LA,202209080ram,2022,REG,1,David Edwards,EdwaDa01,G,LA,BUF,67.0,1.0,0.0,0.0,2.0,0.11,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Rob Havenstein,HaveRo00,T,LA,BUF,67.0,1.0,0.0,0.0,2.0,0.11,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Brian Allen,AlleBr02,C,LA,BUF,67.0,1.0,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Matthew Stafford,StafMa00,QB,LA,BUF,67.0,1.0,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Coleman Shelton,ShelCo00,G,LA,BUF,67.0,1.0,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Cooper Kupp,KuppCo00,WR,LA,BUF,67.0,1.0,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Allen Robinson,RobiAl02,WR,LA,BUF,65.0,0.97,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Tyler Higbee,HigbTy00,TE,LA,BUF,63.0,0.94,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Ben Skowronek,SkowBe00,WR,LA,BUF,59.0,0.88,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Darrell Henderson,HendDa00,RB,LA,BUF,55.0,0.82,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Cam Akers,AkerCa00,RB,LA,BUF,12.0,0.18,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Tutu Atwell,AtweTu00,WR,LA,BUF,7.0,0.1,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Brycen Hopkins,HopkBr01,TE,LA,BUF,4.0,0.06,0.0,0.0,6.0,0.32,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Brandon Powell,PoweBr00,WR,LA,BUF,3.0,0.04,0.0,0.0,11.0,0.58,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Jalen Ramsey,RamsJa00,CB,LA,BUF,0.0,0.0,59.0,1.0,5.0,0.26,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Taylor Rapp,RappTa00,FS,LA,BUF,0.0,0.0,59.0,1.0,1.0,0.05,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Bobby Wagner,WagnBo00,LB,LA,BUF,0.0,0.0,59.0,1.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Troy Hill,HillTr01,CB,LA,BUF,0.0,0.0,56.0,0.95,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Greg Gaines,GainGr00,NT,LA,BUF,0.0,0.0,55.0,0.93,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Nick Scott,ScotNi01,SS,LA,BUF,0.0,0.0,52.0,0.88,8.0,0.42,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Leonard Floyd,FloyLe00,LB,LA,BUF,0.0,0.0,51.0,0.86,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Aaron Donald,DonaAa00,DT,LA,BUF,0.0,0.0,51.0,0.86,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,David Long,LongDa02,CB,LA,BUF,0.0,0.0,42.0,0.71,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,A'Shawn Robinson,RobiAS00,DT,LA,BUF,0.0,0.0,38.0,0.64,5.0,0.26,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Justin Hollins,HollJu00,LB,LA,BUF,0.0,0.0,35.0,0.59,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Ernest Jones,JoneEr01,LB,LA,BUF,0.0,0.0,34.0,0.58,4.0,0.21,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Terrell Lewis,LewiTe00,LB,LA,BUF,0.0,0.0,23.0,0.39,5.0,0.26,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Jordan Fuller,FullJo01,SS,LA,BUF,0.0,0.0,18.0,0.31,2.0,0.11,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Marquise Copeland,CopeMa01,DT,LA,BUF,0.0,0.0,8.0,0.14,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Jonah Williams,WillJo16,DE,LA,BUF,0.0,0.0,7.0,0.12,7.0,0.37,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Michael Hoecht,HoecMi00,DT,LA,BUF,0.0,0.0,1.0,0.02,19.0,1.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Keir Thomas,ThomKe04,LB,LA,BUF,0.0,0.0,1.0,0.02,11.0,0.58,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Christian Rozeboom,RozeCh00,LB,LA,BUF,0.0,0.0,0.0,0.0,17.0,0.89,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Terrell Burgess,BurgTe00,FS,LA,BUF,0.0,0.0,0.0,0.0,17.0,0.89,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Cobie Durant,DuraDe01,DB,LA,BUF,0.0,0.0,0.0,0.0,13.0,0.68,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Robert Rochell,RochRo00,CB,LA,BUF,0.0,0.0,0.0,0.0,13.0,0.68,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Jake Hummel,HummJa00,LB,LA,BUF,0.0,0.0,0.0,0.0,12.0,0.63,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Jake Funk,FunkJa00,RB,LA,BUF,0.0,0.0,0.0,0.0,12.0,0.63,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Jake Gervase,GervJa00,LB,LA,BUF,0.0,0.0,0.0,0.0,12.0,0.63,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Matthew Orzech,OrzeMa00,LS,LA,BUF,0.0,0.0,0.0,0.0,6.0,0.32,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Riley Dixon,DixoRi00,P,LA,BUF,0.0,0.0,0.0,0.0,6.0,0.32,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Matt Gay,GayxMa00,K,LA,BUF,0.0,0.0,0.0,0.0,4.0,0.21,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Tremayne Anchrum,AnchTr00,T,LA,BUF,0.0,0.0,0.0,0.0,2.0,0.11,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Alaric Jackson,JackAl01,T,LA,BUF,0.0,0.0,0.0,0.0,2.0,0.11,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Bobby Evans,EvanBo00,G,LA,BUF,0.0,0.0,0.0,0.0,2.0,0.11,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Kyren Williams,WillKy02,RB,LA,BUF,0.0,0.0,0.0,0.0,1.0,0.05,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Ryan Bates,BateRy02,C,BUF,LA,59.0,1.0,0.0,0.0,5.0,0.26,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Spencer Brown,BrowSp00,T,BUF,LA,59.0,1.0,0.0,0.0,5.0,0.26,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Dion Dawkins,DawkDi00,T,BUF,LA,59.0,1.0,0.0,0.0,5.0,0.26,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Josh Allen,AlleJo02,QB,BUF,LA,59.0,1.0,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Mitch Morse,MorsMi00,C,BUF,LA,59.0,1.0,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Gabriel Davis,DaviGa01,WR,BUF,LA,58.0,0.98,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Rodger Saffold,SaffRo20,G,BUF,LA,57.0,0.97,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Dawson Knox,KnoxDa00,TE,BUF,LA,51.0,0.86,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Stefon Diggs,DiggSt00,WR,BUF,LA,38.0,0.64,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Devin Singletary,SingDe00,RB,BUF,LA,35.0,0.59,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Isaiah McKenzie,McKeIs00,WR,BUF,LA,26.0,0.44,0.0,0.0,2.0,0.11,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Zack Moss,MossZa00,RB,BUF,LA,22.0,0.37,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Reggie Gilliam,GillRe00,FB,BUF,LA,19.0,0.32,0.0,0.0,16.0,0.84,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Jamison Crowder,CrowJa00,WR,BUF,LA,18.0,0.31,0.0,0.0,4.0,0.21,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Jake Kumerow,KumeJa00,WR,BUF,LA,14.0,0.24,0.0,0.0,11.0,0.58,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Tommy Sweeney,SweeTo00,TE,BUF,LA,10.0,0.17,0.0,0.0,7.0,0.37,True
2022_01_BUF_LA,202209080ram,2022,REG,1,James Cook,CookJa01,RB,BUF,LA,3.0,0.05,0.0,0.0,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Bobby Hart,HartBo00,T,BUF,LA,2.0,0.03,0.0,0.0,5.0,0.26,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Greg Van Roten,VanRGr00,G,BUF,LA,1.0,0.02,0.0,0.0,5.0,0.26,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Tremaine Edmunds,EdmuTr01,LB,BUF,LA,0.0,0.0,66.0,0.99,3.0,0.16,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Matt Milano,MilaMa00,LB,BUF,LA,0.0,0.0,66.0,0.99,1.0,0.05,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Taron Johnson,JohnTa01,CB,BUF,LA,0.0,0.0,65.0,0.97,3.0,0.16,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Jordan Poyer,PoyeJo00,SS,BUF,LA,0.0,0.0,65.0,0.97,3.0,0.16,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Dane Jackson,JackDa02,CB,BUF,LA,0.0,0.0,65.0,0.97,3.0,0.16,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Micah Hyde,HydeMi00,FS,BUF,LA,0.0,0.0,65.0,0.97,2.0,0.11,True
2022_01_BUF_LA,202209080ram,2022,REG,1,DaQuan Jones,JoneDa04,DT,BUF,LA,0.0,0.0,46.0,0.69,3.0,0.16,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Gregory Rousseau,RousGr00,DE,BUF,LA,0.0,0.0,45.0,0.67,3.0,0.16,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Christian Benford,BenfCh00,DB,BUF,LA,0.0,0.0,39.0,0.58,4.0,0.21,True
2022_01_BUF_LA,202209080ram,2022,REG,1,A.J. Epenesa,EpenAJ00,DE,BUF,LA,0.0,0.0,36.0,0.54,3.0,0.16,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Jordan Phillips,PhilJo01,DE,BUF,LA,0.0,0.0,35.0,0.52,1.0,0.05,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Von Miller,MillVo00,LB,BUF,LA,0.0,0.0,35.0,0.52,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Kaiir Elam,ElamKa00,DB,BUF,LA,0.0,0.0,30.0,0.45,3.0,0.16,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Tim Settle,SettTi00,DT,BUF,LA,0.0,0.0,28.0,0.42,0.0,0.0,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Boogie Basham,BashCa00,DE,BUF,LA,0.0,0.0,26.0,0.39,1.0,0.05,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Ed Oliver,OlivEd00,DT,BUF,LA,0.0,0.0,17.0,0.25,1.0,0.05,True
2022_01_BUF_LA,202209080ram,2022,REG,1,Siran Neal,NealSi00,CB,BUF,LA,0.0,0.0,2.0,0.03,11.0,0.58,True
