season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
2023,REG,0,James Conner,RB,ARI,3.746038461538462,25.0,2.958704301075268,208,1040,5.0,7,00-0033553,James,Conner,6,J.Conner,821.9856401689924,211.0143598310076,1.0193930426618725,0.42995169082125606
2023,REG,0,David Montgomery,RB,DET,3.455369458128078,21.00456621004566,2.5513284313725495,219,1015,4.634703196347032,13,00-0035685,David,Montgomery,5,D.Montgomery,911.0802912037502,61.91970879624978,0.28799864556395244,0.4418604651162791
2023,REG,0,Jaylen Warren,RB,PIT,3.6289540816326533,12.080536912751679,2.8620751879699244,149,784,5.261744966442953,4,00-0037228,Jaylen,Warren,30,J.Warren,596.2724016193888,161.7275983806112,1.1077232765795288,0.3972602739726027
2023,REG,0,James Cook,RB,BUF,3.471907308377897,10.126582278481013,2.6385209302325574,237,1122,4.734177215189874,2,00-0037248,James,Cook,4,J.Cook,1006.900675358308,105.09932464169196,0.4491424129986836,0.42735042735042733
2023,REG,0,D'Onta Foreman,RB,CHI,3.828047058823529,20.18348623853211,2.6336938775510212,109,425,3.8990825688073394,4,00-0033925,D'Onta,Foreman,21,D.Foreman,418.77862707101326,8.221372928986739,0.07683526101856765,0.42990654205607476
2023,REG,0,Derrick Henry,RB,TEN,3.9126306769494414,35.35714285714286,2.801296442687748,280,1167,4.167857142857143,12,00-0032764,Derrick,Henry,22,D.Henry,1067.3732266281295,83.62677337187051,0.30520720208711866,0.40145985401459855
2023,REG,0,Brian Robinson,RB,WAS,3.689972714870395,14.04494382022472,2.7781785714285725,178,733,4.117977528089888,5,00-0037746,Brian,Robinson,8,B.Robinson,690.980581916826,38.019418083173946,0.2160194209271247,0.4090909090909091
2023,REG,0,Rhamondre Stevenson,RB,NE,3.4691599353796434,16.666666666666664,2.5158750000000007,156,619,3.967948717948718,4,00-0036875,Rhamondre,Stevenson,38,R.Stevenson,623.3386216128114,-18.33862161281138,-0.11986027197915934,0.37254901960784315
2023,REG,0,Isiah Pacheco,RB,KC,3.5736470588235294,12.195121951219512,2.762369791666666,205,935,4.560975609756097,7,00-0037197,Isiah,Pacheco,10,I.Pacheco,828.4860755008264,90.51392449917364,0.4525696224958682,0.4
2023,REG,0,Ty Chandler,RB,MIN,3.738722891566265,17.0,2.906308510638297,100,415,4.15,3,00-0037276,Ty,Chandler,32,T.Chandler,427.57665228011314,-13.576652280113137,-0.13713790181932461,0.41414141414141414
